time,P,G(i),H_sun,T2m,WS10m,Int
20140105:0410,0.0,0.0,0.0,3.31,1.6,0.0
20140105:0510,0.0,0.0,0.0,3.36,1.64,0.0
20140105:0610,0.0,0.0,0.0,3.41,1.67,0.0
20140105:0710,1007067.6,58.9,10.48,4.96,1.56,0.0
20140105:0810,2385898.2,119.86,18.31,6.51,1.45,0.0
20140105:0910,863919.0,52.97,24.1,8.06,1.34,0.0
20140105:1010,1461121.2,80.41,27.25,8.75,1.39,0.0
20140105:1110,1309505.4,73.79,27.35,9.45,1.44,0.0
20140105:1210,486334.8,35.0,24.4,10.14,1.49,0.0
20140105:1310,1102059.0,64.33,18.77,9.46,1.41,0.0
20140105:1410,840634.2,52.03,11.06,8.78,1.33,0.0
20140105:1510,0.0,0.0,0.0,8.1,1.26,0.0
20140105:1610,0.0,0.0,0.0,7.56,1.25,0.0
20140105:1710,0.0,0.0,0.0,7.02,1.24,0.0
20140105:1810,0.0,0.0,0.0,6.48,1.23,0.0
20140105:1910,0.0,0.0,0.0,6.16,1.31,0.0
20140105:2010,0.0,0.0,0.0,5.84,1.4,0.0
20140105:2110,0.0,0.0,0.0,5.52,1.49,0.0
20140105:2210,0.0,0.0,0.0,5.45,1.63,0.0
20140105:2310,0.0,0.0,0.0,5.38,1.77,0.0
20140106:0010,0.0,0.0,0.0,5.31,1.92,0.0
20140106:0110,0.0,0.0,0.0,5.11,1.89,0.0
20140106:0210,0.0,0.0,0.0,4.9,1.87,0.0
20140106:0310,0.0,0.0,0.0,4.7,1.85,0.0
20140106:0410,0.0,0.0,0.0,4.52,1.26,0.0
20140106:0510,0.0,0.0,0.0,4.34,0.67,0.0
20140106:0610,0.0,0.0,0.0,4.16,0.08,0.0
20140106:0710,734529.6,46.35,10.51,5.04,0.58,0.0
20140106:0810,1630994.4,87.03,18.36,5.93,1.08,0.0
20140106:0910,6428721.6,291.22,24.17,6.82,1.57,0.0
20140106:1010,8672000.4,389.57,27.35,7.31,1.32,0.0
20140106:1110,16643075.4,764.77,27.48,7.79,1.07,0.0
20140106:1210,14527863.0,664.4,24.54,8.28,0.81,0.0
20140106:1310,4492908.0,210.47,18.92,7.91,0.87,0.0
20140106:1410,6759736.2,310.43,11.21,7.53,0.93,0.0
20140106:1510,0.0,0.0,0.0,7.16,0.99,0.0
20140106:1610,0.0,0.0,0.0,6.58,1.13,0.0
20140106:1710,0.0,0.0,0.0,6.0,1.27,0.0
20140106:1810,0.0,0.0,0.0,5.42,1.41,0.0
20140106:1910,0.0,0.0,0.0,5.06,1.44,0.0
20140106:2010,0.0,0.0,0.0,4.71,1.48,0.0
20140106:2110,0.0,0.0,0.0,4.35,1.52,0.0
20140106:2210,0.0,0.0,0.0,4.15,1.57,0.0
20140106:2310,0.0,0.0,0.0,3.95,1.63,0.0
20140107:0010,0.0,0.0,0.0,3.75,1.68,0.0
20140107:0110,0.0,0.0,0.0,3.52,1.63,0.0
20140107:0210,0.0,0.0,0.0,3.29,1.58,0.0
20140107:0310,0.0,0.0,0.0,3.06,1.53,0.0
20140107:0410,0.0,0.0,0.0,2.79,1.47,0.0
20140107:0510,0.0,0.0,0.0,2.52,1.41,0.0
20140107:0610,0.0,0.0,0.0,2.25,1.35,0.0
20140107:0710,6459679.8,292.43,10.54,3.6,1.19,0.0
20140107:0810,13395110.4,598.49,18.42,4.95,1.03,0.0
20140107:0910,16651013.4,761.01,24.26,6.3,0.87,0.0
20140107:1010,18383349.6,851.79,27.46,7.37,1.03,0.0
20140107:1110,18307144.8,850.2,27.61,8.43,1.18,0.0
20140107:1210,16189286.4,744.6,24.69,9.5,1.34,0.0
20140107:1310,12552094.8,571.65,19.08,9.49,1.05,0.0
20140107:1410,8305794.0,383.36,11.37,9.47,0.76,0.0
20140107:1510,0.0,0.0,0.0,9.46,0.47,0.0
20140107:1610,0.0,0.0,0.0,8.5,0.82,0.0
20140107:1710,0.0,0.0,0.0,7.53,1.18,0.0
20140107:1810,0.0,0.0,0.0,6.57,1.53,0.0
20140107:1910,0.0,0.0,0.0,5.89,1.47,0.0
20140107:2010,0.0,0.0,0.0,5.2,1.41,0.0
20140107:2110,0.0,0.0,0.0,4.52,1.35,0.0
20140107:2210,0.0,0.0,0.0,4.07,1.28,0.0
20140107:2310,0.0,0.0,0.0,3.61,1.21,0.0
20140108:0010,0.0,0.0,0.0,3.16,1.14,0.0
20140108:0110,0.0,0.0,0.0,3.26,1.11,0.0
20140108:0210,0.0,0.0,0.0,3.36,1.07,0.0
20140108:0310,0.0,0.0,0.0,3.46,1.03,0.0
