time,P,G(i),H_sun,T2m,WS10m,Int
20140105:0410,0.0,0.0,0.0,-0.68,1.2,0.0
20140105:0510,0.0,0.0,0.0,-0.64,1.12,0.0
20140105:0610,0.0,0.0,0.0,-0.6,1.03,0.0
20140105:0710,9166200.0,187.46,10.72,1.65,0.82,0.0
20140105:0810,16851600.0,331.3,18.31,3.9,0.61,0.0
20140105:0910,24427800.0,484.28,23.83,6.16,0.4,0.0
20140105:1010,25441200.0,505.54,26.7,6.98,0.67,0.0
20140105:1110,18765600.0,374.01,26.56,7.81,0.94,0.0
20140105:1210,18331200.0,365.75,23.41,8.64,1.21,0.0
20140105:1310,5710200.0,126.02,17.67,7.5,1.2,0.0
20140105:1410,547800.0,21.72,9.91,6.36,1.19,0.0
20140105:1510,0.0,0.0,0.0,5.22,1.17,0.0
20140105:1610,0.0,0.0,0.0,5.07,1.33,0.0
20140105:1710,0.0,0.0,0.0,4.92,1.49,0.0
20140105:1810,0.0,0.0,0.0,4.77,1.64,0.0
20140105:1910,0.0,0.0,0.0,4.98,1.55,0.0
20140105:2010,0.0,0.0,0.0,5.18,1.47,0.0
20140105:2110,0.0,0.0,0.0,5.39,1.38,0.0
20140105:2210,0.0,0.0,0.0,5.61,1.34,0.0
20140105:2310,0.0,0.0,0.0,5.84,1.31,0.0
20140106:0010,0.0,0.0,0.0,6.06,1.27,0.0
20140106:0110,0.0,0.0,0.0,6.06,1.24,0.0
20140106:0210,0.0,0.0,0.0,6.05,1.2,0.0
20140106:0310,0.0,0.0,0.0,6.04,1.17,0.0
20140106:0410,0.0,0.0,0.0,6.02,1.15,0.0
20140106:0510,0.0,0.0,0.0,6.0,1.14,0.0
20140106:0610,0.0,0.0,0.0,5.98,1.12,0.0
20140106:0710,6055200.0,132.26,10.75,6.38,1.18,0.0
20140106:0810,3393000.0,81.35,18.37,6.78,1.25,0.0
20140106:0910,5911200.0,129.89,23.91,7.19,1.31,0.0
20140106:1010,8883000.0,186.06,26.81,7.38,1.3,0.0
20140106:1110,7971600.0,169.14,26.68,7.58,1.28,0.0
20140106:1210,8396400.0,177.01,23.56,7.78,1.27,0.0
20140106:1310,6169200.0,134.78,17.82,7.7,1.17,0.0
20140106:1410,1896000.0,51.59,10.07,7.61,1.07,0.0
20140106:1510,0.0,0.0,0.0,7.53,0.97,0.0
20140106:1610,0.0,0.0,0.0,7.21,1.0,0.0
