time,P,G(i),H_sun,T2m,WS10m,Int
20140727:1310,55858720.0,782.56,50.56,25.65,3.74,0.0
20140727:1410,44358720.0,616.13,39.59,24.91,3.61,0.0
20140727:1510,26139040.0,377.79,28.27,24.17,3.48,0.0
20140727:1610,8647080.0,156.56,17.0,23.87,2.65,0.0
20140727:1710,1591600.0,35.3,6.07,23.57,1.83,0.0
20140727:1810,0.0,0.0,0.0,23.27,1.01,0.0
20140727:1910,0.0,0.0,0.0,23.3,1.08,0.0
20140727:2010,0.0,0.0,0.0,23.32,1.15,0.0
20140727:2110,0.0,0.0,0.0,23.34,1.23,0.0
20140727:2210,0.0,0.0,0.0,23.91,1.32,0.0
20140727:2310,0.0,0.0,0.0,24.49,1.42,0.0
20140728:0010,0.0,0.0,0.0,25.06,1.52,0.0
20140728:0110,0.0,0.0,0.0,25.01,1.46,0.0
20140728:0210,0.0,0.0,0.0,24.96,1.4,0.0
20140728:0310,0.0,0.0,0.0,24.91,1.34,0.0
20140728:0410,2231000.0,45.25,7.81,24.84,0.91,0.0
20140728:0510,10925920.0,184.74,18.83,24.77,0.49,0.0
20140728:0610,26357080.0,384.5,30.13,24.7,0.07,0.0
20140728:0710,42821400.0,609.29,41.43,24.45,0.9,0.0
20140728:0810,53267080.0,757.57,52.25,24.19,1.72,0.0
20140728:0910,65625440.0,938.74,61.68,23.93,2.55,0.0
20140728:1010,68615440.0,988.31,67.6,24.54,2.78,0.0
20140728:1110,68909840.0,992.42,66.96,25.15,3.0,0.0
20140728:1210,65737680.0,939.73,60.19,25.76,3.23,0.0
20140728:1310,46741520.0,656.88,50.4,26.18,3.25,0.0
20140728:1410,41820440.0,587.23,39.45,26.6,3.27,0.0
20140728:1510,25131640.0,368.15,28.13,27.02,3.3,0.0
20140728:1610,8198120.0,136.17,16.86,26.61,2.74,0.0
20140728:1710,1512480.0,34.39,5.92,26.19,2.19,0.0
20140728:1810,0.0,0.0,0.0,25.77,1.64,0.0
20140728:1910,0.0,0.0,0.0,25.81,1.51,0.0
20140728:2010,0.0,0.0,0.0,25.84,1.38,0.0
20140728:2110,0.0,0.0,0.0,25.88,1.26,0.0
20140728:2210,0.0,0.0,0.0,24.62,1.3,0.0
20140728:2310,0.0,0.0,0.0,23.36,1.34,0.0
20140729:0010,0.0,0.0,0.0,22.1,1.38,0.0
20140729:0110,0.0,0.0,0.0,22.23,1.37,0.0
20140729:0210,0.0,0.0,0.0,22.35,1.36,0.0
20140729:0310,0.0,0.0,0.0,22.48,1.35,0.0
20140729:0410,2190520.0,44.35,7.66,23.28,1.5,0.0
20140729:0510,10707880.0,174.32,18.69,24.08,1.65,0.0
20140729:0610,27801480.0,400.44,30.0,24.88,1.79,0.0
20140729:0710,43717480.0,621.65,41.28,25.91,1.55,0.0
20140729:0810,54822800.0,797.96,52.09,26.94,1.31,0.0
20140729:0910,62308840.0,932.96,61.5,27.97,1.06,0.0
20140729:1010,66272200.0,1010.01,67.37,28.35,0.9,0.0
20140729:1110,65258360.0,999.03,66.73,28.73,0.73,0.0
20140729:1210,61686920.0,939.64,60.01,29.11,0.57,0.0
20140729:1310,52949680.0,782.02,50.25,29.06,0.94,0.0
20140729:1410,40930800.0,592.49,39.31,29.0,1.32,0.0
20140729:1510,24640360.0,367.57,27.99,28.95,1.7,0.0
20140729:1610,8159480.0,154.84,16.71,28.45,1.84,0.0
20140729:1710,1384600.0,32.58,5.76,27.94,1.99,0.0
20140729:1810,0.0,0.0,0.0,27.43,2.14,0.0
20140729:1910,0.0,0.0,0.0,27.0,1.91,0.0
20140729:2010,0.0,0.0,0.0,26.56,1.69,0.0
20140729:2110,0.0,0.0,0.0,26.12,1.46,0.0
20140729:2210,0.0,0.0,0.0,26.38,1.4,0.0
20140729:2310,0.0,0.0,0.0,26.64,1.33,0.0
20140730:0010,0.0,0.0,0.0,26.9,1.27,0.0
20140730:0110,0.0,0.0,0.0,26.39,1.31,0.0
20140730:0210,0.0,0.0,0.0,25.87,1.34,0.0
20140730:0310,0.0,0.0,0.0,25.36,1.38,0.0
20140730:0410,1807800.0,38.92,7.51,25.48,1.23,0.0
20140730:0510,10787920.0,183.01,18.55,25.61,1.09,0.0
20140730:0610,27465680.0,399.9,29.86,25.73,0.94,0.0
20140730:0710,43406520.0,618.37,41.14,26.81,1.77,0.0
20140730:0810,55546840.0,797.7,51.93,27.88,2.59,0.0
20140730:0910,64395400.0,933.86,61.3,28.95,3.42,0.0
20140730:1010,56876240.0,822.26,67.14,29.66,3.6,0.0
20140730:1110,68906160.0,1010.35,66.5,30.38,3.78,0.0
20140730:1210,63937240.0,930.68,59.81,31.09,3.96,0.0
20140730:1310,54145680.0,774.29,50.08,30.51,4.14,0.0
