time,P,G(i),H_sun,T2m,WS10m,Int
20140715:1710,0.0,5.43,6.71,23.29,2.04,0.0
20140715:1810,0.0,0.0,0.0,22.37,2.04,0.0
20140715:1910,0.0,0.0,0.0,21.99,1.96,0.0
20140715:2010,0.0,0.0,0.0,21.61,1.89,0.0
20140715:2110,0.0,0.0,0.0,21.22,1.81,0.0
20140715:2210,0.0,0.0,0.0,20.8,1.7,0.0
20140715:2310,0.0,0.0,0.0,20.39,1.6,0.0
20140716:0010,0.0,0.0,0.0,19.97,1.49,0.0
20140716:0110,0.0,0.0,0.0,19.62,1.52,0.0
20140716:0210,0.0,0.0,0.0,19.26,1.54,0.0
20140716:0310,0.0,0.0,0.0,18.91,1.57,0.0
20140716:0410,105000.0,9.96,10.35,19.69,1.43,0.0
20140716:0510,1083600.0,35.95,21.29,20.46,1.28,0.0
20140716:0610,13582800.0,295.24,32.54,21.24,1.13,0.0
20140716:0710,24171000.0,519.31,43.82,22.14,1.0,0.0
20140716:0810,12451800.0,273.75,54.69,23.05,0.87,0.0
20140716:0910,29839800.0,657.28,64.2,23.95,0.74,0.0
20140716:1010,25729200.0,561.66,69.98,23.94,1.01,0.0
20140716:1110,18460800.0,401.12,68.6,23.94,1.28,0.0
20140716:1210,5248200.0,125.82,61.1,23.93,1.54,0.0
20140716:1310,7784400.0,177.84,50.94,23.66,1.19,0.0
20140716:1410,3885000.0,97.44,39.85,23.39,0.84,0.0
20140716:1510,5980200.0,140.81,28.54,23.12,0.48,0.0
20140716:1610,2554800.0,69.06,17.37,22.51,0.52,0.0
20140716:1710,78000.0,9.05,6.62,21.91,0.56,0.0
20140716:1810,0.0,0.0,0.0,21.3,0.59,0.0
20140716:1910,0.0,0.0,0.0,21.12,0.74,0.0
20140716:2010,0.0,0.0,0.0,20.94,0.88,0.0
20140716:2110,0.0,0.0,0.0,20.75,1.02,0.0
20140716:2210,0.0,0.0,0.0,20.51,1.28,0.0
20140716:2310,0.0,0.0,0.0,20.27,1.54,0.0
20140717:0010,0.0,0.0,0.0,20.03,1.81,0.0
20140717:0110,0.0,0.0,0.0,19.69,1.66,0.0
20140717:0210,0.0,0.0,0.0,19.36,1.52,0.0
20140717:0310,0.0,0.0,0.0,19.02,1.38,0.0
20140717:0410,2322000.0,63.35,10.23,20.04,1.27,0.0
20140717:0510,8668200.0,215.42,21.17,21.06,1.16,0.0
20140717:0610,19200600.0,418.22,32.43,22.08,1.05,0.0
20140717:0710,28742400.0,623.99,43.7,23.35,0.93,0.0
20140717:0810,29437200.0,647.39,54.56,24.63,0.82,0.0
20140717:0910,34151400.0,768.03,64.05,25.9,0.7,0.0
20140717:1010,36079800.0,814.33,69.81,26.29,0.97,0.0
20140717:1110,39091200.0,886.04,68.46,26.68,1.24,0.0
20140717:1210,31199400.0,691.56,60.99,27.07,1.5,0.0
20140717:1310,22897800.0,500.84,50.85,26.78,1.6,0.0
20140717:1410,22473000.0,490.24,39.77,26.49,1.69,0.0
20140717:1510,10981200.0,247.89,28.46,26.2,1.78,0.0
20140717:1610,2740200.0,73.79,17.29,25.35,1.49,0.0
20140717:1710,595800.0,24.44,6.52,24.5,1.19,0.0
20140717:1810,0.0,0.0,0.0,23.65,0.9,0.0
20140717:1910,0.0,0.0,0.0,23.21,0.89,0.0
20140717:2010,0.0,0.0,0.0,22.77,0.88,0.0
20140717:2110,0.0,0.0,0.0,22.33,0.87,0.0
20140717:2210,0.0,0.0,0.0,21.98,0.85,0.0
20140717:2310,0.0,0.0,0.0,21.64,0.82,0.0
20140718:0010,0.0,0.0,0.0,21.29,0.8,0.0
20140718:0110,0.0,0.0,0.0,20.9,0.89,0.0
20140718:0210,0.0,0.0,0.0,20.51,0.97,0.0
20140718:0310,0.0,0.0,0.0,20.12,1.06,0.0
20140718:0410,2183400.0,60.64,10.1,21.06,1.06,0.0
20140718:0510,8504400.0,209.63,21.05,22.01,1.06,0.0
20140718:0610,19341600.0,423.23,32.31,22.95,1.06,0.0
20140718:0710,28075800.0,607.73,43.59,23.63,1.2,0.0
20140718:0810,28838400.0,627.83,54.43,24.3,1.35,0.0
20140718:0910,24878400.0,541.94,63.9,24.98,1.49,0.0
20140718:1010,13240200.0,292.48,69.64,25.22,1.34,0.0
20140718:1110,32266200.0,715.37,68.31,25.47,1.2,0.0
20140718:1210,23840400.0,523.09,60.87,25.71,1.05,0.0
20140718:1310,13581000.0,301.01,50.75,26.03,1.06,0.0
20140718:1410,8361000.0,192.06,39.69,26.35,1.07,0.0
20140718:1510,2632800.0,71.89,28.38,26.68,1.08,0.0
20140718:1610,2170200.0,61.49,17.2,25.7,1.07,0.0
20140718:1710,993600.0,34.39,6.43,24.73,1.07,0.0
20140718:1810,0.0,0.0,0.0,23.75,1.06,0.0
20140718:1910,0.0,0.0,0.0,23.36,1.06,0.0
20140718:2010,0.0,0.0,0.0,22.96,1.06,0.0
20140718:2110,0.0,0.0,0.0,22.56,1.06,0.0
20140718:2210,0.0,0.0,0.0,22.17,1.0,0.0
20140718:2310,0.0,0.0,0.0,21.79,0.94,0.0
20140719:0010,0.0,0.0,0.0,21.4,0.88,0.0
20140719:0110,0.0,0.0,0.0,21.04,0.88,0.0
20140719:0210,0.0,0.0,0.0,20.69,0.87,0.0
20140719:0310,0.0,0.0,0.0,20.33,0.87,0.0
20140719:0410,2180400.0,60.64,9.98,21.23,0.78,0.0
20140719:0510,8464200.0,208.69,20.93,22.13,0.69,0.0
20140719:0610,17943000.0,393.86,32.19,23.03,0.59,0.0
20140719:0710,19263000.0,418.33,43.46,23.92,0.84,0.0
20140719:0810,22354200.0,487.05,54.3,24.82,1.08,0.0
20140719:0910,27373200.0,601.07,63.75,25.71,1.32,0.0
20140719:1010,28943400.0,640.78,69.46,26.05,1.1,0.0
20140719:1110,9664800.0,219.47,68.15,26.39,0.88,0.0
20140719:1210,17163000.0,380.17,60.75,26.73,0.66,0.0
20140719:1310,2287800.0,64.33,50.65,26.54,0.76,0.0
20140719:1410,3649200.0,93.65,39.6,26.34,0.86,0.0
20140719:1510,14843400.0,337.24,28.29,26.15,0.97,0.0
20140719:1610,4486200.0,112.86,17.1,25.11,1.24,0.0
20140719:1710,562200.0,23.53,6.32,24.07,1.51,0.0
20140719:1810,0.0,0.0,0.0,23.03,1.78,0.0
20140719:1910,0.0,0.0,0.0,22.59,1.33,0.0
20140719:2010,0.0,0.0,0.0,22.15,0.88,0.0
20140719:2110,0.0,0.0,0.0,21.71,0.43,0.0
20140719:2210,0.0,0.0,0.0,21.44,0.63,0.0
20140719:2310,0.0,0.0,0.0,21.18,0.82,0.0
20140720:0010,0.0,0.0,0.0,20.91,1.02,0.0
20140720:0110,0.0,0.0,0.0,20.7,1.04,0.0
20140720:0210,0.0,0.0,0.0,20.48,1.07,0.0
20140720:0310,0.0,0.0,0.0,20.27,1.09,0.0
20140720:0410,2056800.0,57.92,9.85,21.18,1.08,0.0
20140720:0510,8493600.0,214.85,20.81,22.08,1.07,0.0
20140720:0610,19849200.0,434.9,32.07,22.99,1.06,0.0
20140720:0710,28550400.0,623.35,43.34,24.16,0.81,0.0
20140720:0810,33517200.0,749.14,54.17,25.32,0.57,0.0
20140720:0910,31723800.0,717.07,63.59,26.49,0.32,0.0
20140720:1010,33230400.0,753.9,69.28,26.81,0.49,0.0
20140720:1110,28300200.0,633.48,67.98,27.12,0.67,0.0
20140720:1210,24001800.0,532.64,60.62,27.44,0.84,0.0
20140720:1310,7934400.0,184.47,50.55,27.65,0.77,0.0
20140720:1410,18164400.0,403.13,39.5,27.86,0.7,0.0
20140720:1510,14265000.0,327.51,28.19,28.07,0.63,0.0
20140720:1610,5089800.0,147.32,17.0,26.87,0.54,0.0
20140720:1710,207600.0,13.58,6.21,25.67,0.44,0.0
20140720:1810,0.0,0.0,0.0,24.47,0.34,0.0
20140720:1910,0.0,0.0,0.0,24.06,0.51,0.0
20140720:2010,0.0,0.0,0.0,23.64,0.67,0.0
20140720:2110,0.0,0.0,0.0,23.22,0.83,0.0
20140720:2210,0.0,0.0,0.0,22.91,0.88,0.0
20140720:2310,0.0,0.0,0.0,22.59,0.93,0.0
20140721:0010,0.0,0.0,0.0,22.28,0.98,0.0
20140721:0110,0.0,0.0,0.0,21.97,0.91,0.0
20140721:0210,0.0,0.0,0.0,21.66,0.83,0.0
20140721:0310,0.0,0.0,0.0,21.35,0.76,0.0
20140721:0410,2127000.0,59.73,9.71,22.27,0.74,0.0
20140721:0510,8259600.0,202.97,20.68,23.2,0.71,0.0
20140721:0610,18291000.0,403.58,31.95,24.12,0.69,0.0
20140721:0710,28723200.0,632.15,43.21,25.39,0.72,0.0
20140721:0810,34726200.0,781.09,54.03,26.67,0.74,0.0
20140721:0910,32442600.0,733.67,63.43,27.94,0.77,0.0
20140721:1010,27405600.0,611.4,69.09,28.06,1.14,0.0
20140721:1110,38318400.0,869.64,67.81,28.19,1.5,0.0
20140721:1210,35263200.0,788.32,60.49,28.31,1.86,0.0
20140721:1310,31341000.0,691.65,50.44,28.05,1.91,0.0
20140721:1410,26260800.0,575.4,39.4,27.79,1.96,0.0
20140721:1510,15583800.0,355.7,28.09,27.53,2.01,0.0
20140721:1610,5089800.0,146.31,16.9,26.39,1.72,0.0
20140721:1710,990600.0,34.39,6.1,25.25,1.43,0.0
20140721:1810,0.0,0.0,0.0,24.11,1.13,0.0
20140721:1910,0.0,0.0,0.0,23.75,0.91,0.0
20140721:2010,0.0,0.0,0.0,23.38,0.68,0.0
20140721:2110,0.0,0.0,0.0,23.01,0.46,0.0
20140721:2210,0.0,0.0,0.0,22.86,0.39,0.0
20140721:2310,0.0,0.0,0.0,22.72,0.32,0.0
20140722:0010,0.0,0.0,0.0,22.57,0.25,0.0
20140722:0110,0.0,0.0,0.0,22.28,0.36,0.0
20140722:0210,0.0,0.0,0.0,21.99,0.47,0.0
20140722:0310,0.0,0.0,0.0,21.7,0.58,0.0
20140722:0410,1915800.0,55.21,9.58,22.72,0.55,0.0
20140722:0510,8072400.0,198.15,20.55,23.74,0.52,0.0
20140722:0610,18497400.0,410.42,31.82,24.76,0.5,0.0
20140722:0710,28824000.0,635.31,43.09,25.8,0.76,0.0
20140722:0810,36144000.0,811.48,53.89,26.83,1.03,0.0
20140722:0910,35965200.0,811.77,63.26,27.87,1.3,0.0
20140722:1010,39624600.0,909.75,68.9,27.92,1.06,0.0
20140722:1110,41392800.0,960.72,67.63,27.97,0.83,0.0
20140722:1210,30844200.0,696.94,60.35,28.02,0.59,0.0
20140722:1310,30829800.0,691.79,50.32,27.87,0.69,0.0
20140722:1410,24319200.0,539.18,39.29,27.72,0.8,0.0
20140722:1510,14590800.0,333.96,27.98,27.57,0.9,0.0
20140722:1610,4758600.0,120.56,16.78,26.49,1.29,0.0
20140722:1710,915600.0,32.58,5.98,25.42,1.69,0.0
20140722:1810,0.0,0.0,0.0,24.34,2.08,0.0
20140722:1910,0.0,0.0,0.0,23.86,2.09,0.0
20140722:2010,0.0,0.0,0.0,23.37,2.09,0.0
20140722:2110,0.0,0.0,0.0,22.88,2.1,0.0
20140722:2210,0.0,0.0,0.0,22.54,2.12,0.0
