time,P,G(i),H_sun,T2m,WS10m,Int
20140303:1410,8745240.0,102.17,23.42,4.55,2.25,0.0
20140303:1510,7705880.0,92.55,13.23,4.89,2.32,0.0
20140303:1610,0.0,0.0,0.0,4.49,2.27,0.0
20140303:1710,0.0,0.0,0.0,4.09,2.23,0.0
20140303:1810,0.0,0.0,0.0,3.69,2.18,0.0
20140303:1910,0.0,0.0,0.0,3.34,2.11,0.0
20140303:2010,0.0,0.0,0.0,3.0,2.04,0.0
20140303:2110,0.0,0.0,0.0,2.65,1.97,0.0
20140303:2210,0.0,0.0,0.0,2.26,2.07,0.0
20140303:2310,0.0,0.0,0.0,1.88,2.17,0.0
20140304:0010,0.0,0.0,0.0,1.49,2.28,0.0
20140304:0110,0.0,0.0,0.0,0.97,2.02,0.0
20140304:0210,0.0,0.0,0.0,0.44,1.76,0.0
20140304:0310,0.0,0.0,0.0,-0.09,1.5,0.0
20140304:0410,0.0,0.0,0.0,0.29,1.08,0.0
20140304:0510,0.0,0.0,0.0,0.66,0.65,0.0
20140304:0610,21501760.0,235.94,11.61,1.04,0.22,0.0
20140304:0710,50059800.0,510.6,21.99,3.72,0.74,0.0
20140304:0810,71090600.0,736.37,31.16,6.4,1.25,0.0
20140304:0910,64885760.0,674.68,38.32,9.07,1.77,0.0
20140304:1010,47216640.0,488.27,42.49,9.42,1.96,0.0
20140304:1110,76486920.0,804.08,42.84,9.76,2.16,0.0
20140304:1210,46713200.0,478.11,39.28,10.11,2.36,1.0
20140304:1310,26282120.0,276.67,32.56,9.7,2.44,0.0
20140304:1410,12030360.0,136.69,23.68,9.29,2.51,0.0
20140304:1510,5106320.0,67.06,13.46,8.87,2.59,0.0
20140304:1610,0.0,0.0,0.0,8.44,2.11,0.0
20140304:1710,0.0,0.0,0.0,8.0,1.64,0.0
20140304:1810,0.0,0.0,0.0,7.56,1.16,0.0
20140304:1910,0.0,0.0,0.0,7.08,1.0,0.0
20140304:2010,0.0,0.0,0.0,6.61,0.85,0.0
20140304:2110,0.0,0.0,0.0,6.13,0.69,0.0
20140304:2210,0.0,0.0,0.0,5.72,0.74,0.0
20140304:2310,0.0,0.0,0.0,5.3,0.79,0.0
20140305:0010,0.0,0.0,0.0,4.89,0.84,0.0
20140305:0110,0.0,0.0,0.0,3.94,0.78,0.0
20140305:0210,0.0,0.0,0.0,2.98,0.72,0.0
20140305:0310,0.0,0.0,0.0,2.02,0.66,0.0
20140305:0410,0.0,0.0,0.0,2.37,0.48,0.0
20140305:0510,0.0,0.0,0.0,2.71,0.29,0.0
20140305:0610,10340240.0,120.01,11.91,3.05,0.11,0.0
20140305:0710,45650640.0,468.74,22.32,4.91,0.48,0.0
20140305:0810,70479280.0,735.96,31.51,6.77,0.86,0.0
20140305:0910,79676920.0,846.36,38.69,8.63,1.23,0.0
20140305:1010,52103720.0,540.95,42.88,8.87,1.33,0.0
20140305:1110,76155160.0,806.36,43.22,9.1,1.44,0.0
20140305:1210,53063040.0,550.38,39.62,9.34,1.54,0.0
20140305:1310,33947400.0,352.63,32.86,8.91,1.51,0.0
20140305:1410,2908120.0,43.52,23.94,8.48,1.47,0.0
20140305:1510,11275200.0,130.36,13.69,8.05,1.43,0.0
20140305:1610,171680.0,9.05,2.68,7.2,1.14,0.0
20140305:1710,0.0,0.0,0.0,6.35,0.86,0.0
20140305:1810,0.0,0.0,0.0,5.49,0.57,0.0
20140305:1910,0.0,0.0,0.0,5.02,0.64,0.0
20140305:2010,0.0,0.0,0.0,4.55,0.72,0.0
20140305:2110,0.0,0.0,0.0,4.08,0.8,0.0
20140305:2210,0.0,0.0,0.0,3.62,0.9,0.0
20140305:2310,0.0,0.0,0.0,3.17,0.99,0.0
20140306:0010,0.0,0.0,0.0,2.71,1.09,0.0
20140306:0110,0.0,0.0,0.0,2.02,1.03,0.0
20140306:0210,0.0,0.0,0.0,1.33,0.97,0.0
20140306:0310,0.0,0.0,0.0,0.63,0.91,0.0
20140306:0410,0.0,0.0,0.0,1.25,1.09,0.0
20140306:0510,0.0,0.0,0.0,1.86,1.26,0.0
20140306:0610,19107520.0,209.77,12.22,2.48,1.43,0.0
20140306:0710,49910160.0,508.92,22.64,4.77,1.19,0.0
20140306:0810,59918640.0,619.72,31.86,7.06,0.94,0.0
20140306:0910,44452360.0,464.31,39.07,9.35,0.69,0.0
20140306:1010,29838680.0,315.41,43.27,9.61,0.72,0.0
20140306:1110,31879120.0,336.37,43.59,9.86,0.75,0.0
20140306:1210,21265120.0,229.82,39.96,10.12,0.79,0.0
20140306:1310,6828920.0,85.14,33.16,9.85,1.07,0.0
20140306:1410,4201520.0,57.7,24.2,9.58,1.36,0.0
20140306:1510,2223720.0,35.95,13.92,9.3,1.64,0.0
20140306:1610,222720.0,9.96,2.9,8.08,1.57,0.0
20140306:1710,0.0,0.0,0.0,6.86,1.49,0.0
20140306:1810,0.0,0.0,0.0,5.63,1.42,0.0
20140306:1910,0.0,0.0,0.0,5.12,1.4,0.0
20140306:2010,0.0,0.0,0.0,4.62,1.38,0.0
20140306:2110,0.0,0.0,0.0,4.11,1.37,0.0
20140306:2210,0.0,0.0,0.0,3.9,1.41,0.0
20140306:2310,0.0,0.0,0.0,3.68,1.46,0.0
20140307:0010,0.0,0.0,0.0,3.47,1.5,0.0
20140307:0110,0.0,0.0,0.0,3.72,1.58,0.0
20140307:0210,0.0,0.0,0.0,3.96,1.66,0.0
20140307:0310,0.0,0.0,0.0,4.2,1.74,0.0
20140307:0410,0.0,0.0,0.0,4.45,1.75,0.0
20140307:0510,0.0,0.0,0.0,4.69,1.76,0.0
20140307:0610,1456960.0,26.49,12.52,4.93,1.77,0.0
20140307:0710,8508600.0,100.27,22.97,5.49,1.92,0.0
20140307:0810,40979320.0,416.1,32.21,6.06,2.07,0.0
20140307:0910,16980080.0,183.52,39.45,6.62,2.22,0.0
20140307:1010,9222000.0,107.84,43.66,6.85,2.27,0.0
20140307:1110,8544560.0,101.22,43.97,7.07,2.31,0.0
20140307:1210,5623680.0,71.89,40.31,7.3,2.36,0.0
20140307:1310,8231360.0,98.38,33.45,7.77,2.32,0.0
20140307:1410,4593600.0,61.49,24.46,8.24,2.29,0.0
20140307:1510,8780040.0,104.86,14.15,8.71,2.25,0.0
20140307:1610,277240.0,10.86,3.11,7.88,2.02,0.0
20140307:1710,0.0,0.0,0.0,7.05,1.8,0.0
20140307:1810,0.0,0.0,0.0,6.22,1.57,0.0
20140307:1910,0.0,0.0,0.0,5.71,1.63,0.0
20140307:2010,0.0,0.0,0.0,5.2,1.68,0.0
20140307:2110,0.0,0.0,0.0,4.69,1.74,0.0
20140307:2210,0.0,0.0,0.0,4.51,1.67,0.0
20140307:2310,0.0,0.0,0.0,4.34,1.6,0.0
20140308:0010,0.0,0.0,0.0,4.16,1.53,0.0
20140308:0110,0.0,0.0,0.0,4.21,1.48,0.0
20140308:0210,0.0,0.0,0.0,4.26,1.43,0.0
20140308:0310,0.0,0.0,0.0,4.31,1.38,0.0
20140308:0410,0.0,0.0,0.0,4.4,1.63,0.0
20140308:0510,0.0,0.0,0.0,4.48,1.89,0.0
20140308:0610,3678360.0,51.08,12.84,4.57,2.14,0.0
20140308:0710,4924200.0,64.33,23.3,5.82,2.26,0.0
20140308:0810,8165240.0,97.44,32.57,7.08,2.39,0.0
20140308:0910,31739920.0,329.04,39.83,8.33,2.51,0.0
20140308:1010,7727920.0,93.65,44.06,8.66,2.55,0.0
20140308:1110,41082560.0,423.38,44.35,8.99,2.59,0.0
20140308:1210,5113280.0,67.16,40.65,9.32,2.63,0.0
20140308:1310,3503200.0,50.14,33.75,9.39,2.75,0.0
20140308:1410,3241040.0,47.3,24.71,9.46,2.86,0.0
20140308:1510,2473120.0,38.79,14.38,9.53,2.98,0.0
20140308:1610,0.0,3.62,3.32,8.28,2.6,0.0
20140308:1710,0.0,0.0,0.0,7.03,2.23,0.0
20140308:1810,0.0,0.0,0.0,5.77,1.85,0.0
20140308:1910,0.0,0.0,0.0,5.47,1.77,0.0
20140308:2010,0.0,0.0,0.0,5.16,1.68,0.0
20140308:2110,0.0,0.0,0.0,4.86,1.6,0.0
20140308:2210,0.0,0.0,0.0,4.55,1.57,0.0
20140308:2310,0.0,0.0,0.0,4.24,1.54,0.0
20140309:0010,0.0,0.0,0.0,3.93,1.52,0.0
20140309:0110,0.0,0.0,0.0,3.71,1.56,0.0
20140309:0210,0.0,0.0,0.0,3.48,1.61,0.0
20140309:0310,0.0,0.0,0.0,3.25,1.66,0.0
20140309:0410,0.0,0.0,0.0,3.38,1.83,0.0
20140309:0510,0.0,0.0,0.0,3.51,2.0,0.0
20140309:0610,12659080.0,142.66,13.15,3.64,2.17,0.0
20140309:0710,16455760.0,176.69,23.63,4.7,2.28,0.0
20140309:0810,17190040.0,184.72,32.92,5.77,2.4,0.0
20140309:0910,15905920.0,173.11,40.22,6.83,2.51,0.0
20140309:1010,37115360.0,381.29,44.45,7.42,2.44,0.0
20140309:1110,7185040.0,87.98,44.73,8.02,2.36,0.0
20140309:1210,4674800.0,62.43,40.99,8.61,2.29,0.0
20140309:1310,3261920.0,47.3,34.04,8.15,2.19,0.0
20140309:1410,3708520.0,52.03,24.97,7.69,2.1,0.0
20140309:1510,9608280.0,112.59,14.61,7.23,2.0,0.0
20140309:1610,280720.0,10.86,3.53,6.27,1.73,0.0
20140309:1710,0.0,0.0,0.0,5.31,1.46,0.0
20140309:1810,0.0,0.0,0.0,4.35,1.19,0.0
20140309:1910,0.0,0.0,0.0,3.76,1.2,0.0
20140309:2010,0.0,0.0,0.0,3.18,1.2,0.0
20140309:2110,0.0,0.0,0.0,2.59,1.21,0.0
20140309:2210,0.0,0.0,0.0,2.55,1.24,0.0
20140309:2310,0.0,0.0,0.0,2.5,1.26,0.0
20140310:0010,0.0,0.0,0.0,2.46,1.28,0.0
20140310:0110,0.0,0.0,0.0,2.24,1.32,0.0
20140310:0210,0.0,0.0,0.0,2.01,1.37,0.0
20140310:0310,0.0,0.0,0.0,1.78,1.41,0.0
20140310:0410,0.0,0.0,0.0,2.02,1.53,0.0
20140310:0510,0.0,0.0,0.0,2.25,1.66,0.0
20140310:0610,3715480.0,51.08,13.46,2.49,1.78,0.0
20140310:0710,10056040.0,114.46,23.97,3.29,1.85,0.0
20140310:0810,35833560.0,362.66,33.28,4.09,1.93,0.0
20140310:0910,16521880.0,177.84,40.6,4.88,2.0,0.0
20140310:1010,46343160.0,470.72,44.85,5.42,2.0,0.0
20140310:1110,48927640.0,498.15,45.12,5.96,2.0,0.0
20140310:1210,24829800.0,259.89,41.33,6.5,2.0,0.0
20140310:1310,8660560.0,102.17,34.34,6.44,1.89,0.0
20140310:1410,7804480.0,93.65,25.22,6.38,1.77,0.0
20140310:1510,4361600.0,58.65,14.83,6.32,1.66,0.0
20140310:1610,174000.0,9.05,3.74,5.68,1.63,0.0
20140310:1710,0.0,0.0,0.0,5.04,1.61,0.0
20140310:1810,0.0,0.0,0.0,4.39,1.59,0.0
20140310:1910,0.0,0.0,0.0,3.96,1.73,0.0
20140310:2010,0.0,0.0,0.0,3.53,1.88,0.0
20140310:2110,0.0,0.0,0.0,3.1,2.03,0.0
20140310:2210,0.0,0.0,0.0,3.12,2.01,0.0
20140310:2310,0.0,0.0,0.0,3.13,1.99,0.0
20140311:0010,0.0,0.0,0.0,3.15,1.97,0.0
20140311:0110,0.0,0.0,0.0,2.81,2.05,0.0
20140311:0210,0.0,0.0,0.0,2.47,2.12,0.0
20140311:0310,0.0,0.0,0.0,2.13,2.19,0.0
20140311:0410,0.0,0.0,0.0,2.33,2.08,0.0
20140311:0510,178640.0,9.05,2.62,2.52,1.97,0.0
20140311:0610,4441640.0,58.65,13.78,2.71,1.86,0.0
20140311:0710,18453280.0,194.76,24.3,3.01,1.63,0.0
20140311:0810,42259960.0,425.75,33.64,3.31,1.39,0.0
20140311:0910,57416520.0,583.18,40.99,3.6,1.16,0.0
20140311:1010,52180280.0,528.96,45.25,3.97,1.48,0.0
20140311:1110,34134160.0,348.24,45.5,4.34,1.79,0.0
20140311:1210,41704320.0,422.11,41.67,4.71,2.11,0.0
20140311:1310,24129160.0,250.97,34.63,5.06,2.15,0.0
20140311:1410,25966600.0,268.54,25.47,5.42,2.18,0.0
20140311:1510,3924280.0,53.92,15.06,5.77,2.22,0.0
20140311:1610,785320.0,18.1,3.95,5.35,1.88,0.0
20140311:1710,0.0,0.0,0.0,4.93,1.54,0.0
20140311:1810,0.0,0.0,0.0,4.5,1.2,0.0
20140311:1910,0.0,0.0,0.0,3.77,1.31,0.0
20140311:2010,0.0,0.0,0.0,3.04,1.42,0.0
20140311:2110,0.0,0.0,0.0,2.31,1.53,0.0
20140311:2210,0.0,0.0,0.0,1.98,1.77,0.0
20140311:2310,0.0,0.0,0.0,1.66,2.02,0.0
20140312:0010,0.0,0.0,0.0,1.33,2.26,0.0
20140312:0110,0.0,0.0,0.0,1.09,1.98,0.0
20140312:0210,0.0,0.0,0.0,0.85,1.7,0.0
20140312:0310,0.0,0.0,0.0,0.61,1.42,0.0
20140312:0410,0.0,0.0,0.0,0.94,1.59,0.0
20140312:0510,458200.0,15.37,2.93,1.26,1.75,0.0
20140312:0610,23372840.0,250.32,14.1,1.59,1.92,0.0
20140312:0710,51770800.0,522.44,24.64,4.19,1.96,0.0
20140312:0810,73140320.0,752.93,34.0,6.79,2.0,0.0
20140312:0910,87484880.0,929.0,41.37,9.38,2.04,0.0
20140312:1010,94421680.0,1017.69,45.65,10.47,2.17,0.0
20140312:1110,94538840.0,1022.89,45.88,11.55,2.31,0.0
20140312:1210,86101000.0,923.28,42.01,12.64,2.44,0.0
20140312:1310,73401320.0,774.08,34.92,12.68,2.51,0.0
20140312:1410,54023520.0,564.49,25.72,12.73,2.57,0.0
20140312:1510,27234480.0,300.87,15.28,12.77,2.63,0.0
20140312:1610,958160.0,20.82,4.16,11.66,2.39,0.0
20140312:1710,0.0,0.0,0.0,10.55,2.14,0.0
20140312:1810,0.0,0.0,0.0,9.44,1.89,0.0
20140312:1910,0.0,0.0,0.0,7.58,1.79,0.0
20140312:2010,0.0,0.0,0.0,5.72,1.69,0.0
20140312:2110,0.0,0.0,0.0,3.86,1.59,0.0
20140312:2210,0.0,0.0,0.0,3.53,1.93,0.0
20140312:2310,0.0,0.0,0.0,3.2,2.27,0.0
20140313:0010,0.0,0.0,0.0,2.87,2.61,0.0
20140313:0110,0.0,0.0,0.0,2.59,2.22,0.0
20140313:0210,0.0,0.0,0.0,2.31,1.83,0.0
20140313:0310,0.0,0.0,0.0,2.02,1.45,0.0
20140313:0410,0.0,0.0,0.0,2.41,1.5,0.0
20140313:0510,715720.0,19.74,3.24,2.79,1.55,0.0
20140313:0610,23044560.0,248.52,14.41,3.17,1.6,0.0
20140313:0710,50759280.0,519.15,24.97,5.83,1.31,0.0
20140313:0810,70938640.0,746.07,34.37,8.49,1.02,0.0
20140313:0910,84405080.0,925.9,41.76,11.15,0.73,0.0
20140313:1010,91375520.0,1021.06,46.05,11.98,0.77,0.0
20140313:1110,91376680.0,1025.03,46.26,12.81,0.8,0.0
20140313:1210,85989640.0,956.59,42.35,13.64,0.84,0.0
20140313:1310,73539360.0,797.64,35.21,13.47,0.94,0.0
20140313:1410,53332160.0,567.29,25.97,13.3,1.04,0.0
20140313:1510,27217080.0,303.2,15.5,13.12,1.14,0.0
20140313:1610,1099680.0,22.63,4.37,11.24,1.25,0.0
20140313:1710,0.0,0.0,0.0,9.36,1.36,0.0
20140313:1810,0.0,0.0,0.0,7.48,1.46,0.0
20140313:1910,0.0,0.0,0.0,7.07,1.38,0.0
20140313:2010,0.0,0.0,0.0,6.67,1.31,0.0
20140313:2110,0.0,0.0,0.0,6.26,1.23,0.0
20140313:2210,0.0,0.0,0.0,5.51,1.25,0.0
20140313:2310,0.0,0.0,0.0,4.75,1.27,0.0
20140314:0010,0.0,0.0,0.0,4.0,1.3,0.0
20140314:0110,0.0,0.0,0.0,2.94,1.26,0.0
20140314:0210,0.0,0.0,0.0,1.88,1.21,0.0
20140314:0310,0.0,0.0,0.0,0.81,1.17,0.0
20140314:0410,0.0,0.0,0.0,1.33,1.1,0.0
20140314:0510,923360.0,22.18,3.55,1.85,1.03,0.0
20140314:0610,24578080.0,264.05,14.73,2.37,0.95,0.0
20140314:0710,51976120.0,534.93,25.31,5.92,0.82,0.0
20140314:0810,71449040.0,760.51,34.73,9.48,0.69,0.0
20140314:0910,83547840.0,929.4,42.15,13.03,0.55,0.0
20140314:1010,89961480.0,1017.84,46.45,13.81,0.62,0.0
20140314:1110,90047320.0,1021.67,46.64,14.58,0.69,0.0
20140314:1210,82846040.0,927.97,42.68,15.36,0.76,0.0
20140314:1310,71109160.0,778.96,35.5,15.4,0.82,0.0
20140314:1410,52791600.0,568.59,26.22,15.44,0.88,0.0
20140314:1510,26783240.0,302.06,15.72,15.47,0.94,0.0
20140314:1610,1154200.0,23.53,4.57,13.67,0.77,0.0
20140314:1710,0.0,0.0,0.0,11.86,0.61,0.0
20140314:1810,0.0,0.0,0.0,10.05,0.44,0.0
20140314:1910,0.0,0.0,0.0,9.18,0.63,0.0
20140314:2010,0.0,0.0,0.0,8.3,0.82,0.0
20140314:2110,0.0,0.0,0.0,7.43,1.01,0.0
20140314:2210,0.0,0.0,0.0,6.37,0.79,0.0
20140314:2310,0.0,0.0,0.0,5.31,0.57,0.0
20140315:0010,0.0,0.0,0.0,4.25,0.34,0.0
20140315:0110,0.0,0.0,0.0,3.26,0.39,0.0
20140315:0210,0.0,0.0,0.0,2.27,0.43,0.0
20140315:0310,0.0,0.0,0.0,1.27,0.47,0.0
20140315:0410,0.0,0.0,0.0,1.91,0.43,0.0
20140315:0510,1125200.0,25.35,3.86,2.55,0.39,0.0
20140315:0610,23543360.0,254.45,15.06,3.19,0.34,0.0
20140315:0710,52766080.0,546.73,25.65,6.91,0.69,0.0
20140315:0810,72257560.0,769.51,35.09,10.63,1.03,0.0
20140315:0910,84744960.0,933.05,42.54,14.35,1.38,0.0
20140315:1010,92245520.0,1026.66,46.85,15.0,1.69,0.0
20140315:1110,93304600.0,1037.26,47.03,15.64,2.0,0.0
20140315:1210,86077800.0,943.56,43.02,16.29,2.3,0.0
20140315:1310,72431560.0,780.15,35.78,16.19,2.21,0.0
20140315:1410,50571360.0,538.74,26.47,16.09,2.12,0.0
20140315:1510,27260000.0,306.22,15.94,15.98,2.03,0.0
20140315:1610,1015000.0,21.72,4.78,13.86,1.82,0.0
20140315:1710,0.0,0.0,0.0,11.74,1.6,0.0
20140315:1810,0.0,0.0,0.0,9.62,1.39,0.0
20140315:1910,0.0,0.0,0.0,8.44,1.44,0.0
20140315:2010,0.0,0.0,0.0,7.25,1.49,0.0
20140315:2110,0.0,0.0,0.0,6.07,1.53,0.0
20140315:2210,0.0,0.0,0.0,5.75,1.6,0.0
20140315:2310,0.0,0.0,0.0,5.42,1.66,0.0
20140316:0010,0.0,0.0,0.0,5.1,1.72,0.0
20140316:0110,0.0,0.0,0.0,4.96,1.74,0.0
20140316:0210,0.0,0.0,0.0,4.82,1.75,0.0
20140316:0310,0.0,0.0,0.0,4.67,1.77,0.0
20140316:0410,0.0,0.0,0.0,5.1,1.94,0.0
20140316:0510,969760.0,21.95,4.17,5.52,2.11,0.0
20140316:0610,18398760.0,201.34,15.38,5.95,2.29,0.0
20140316:0710,47498520.0,487.2,25.99,8.35,2.27,0.0
20140316:0810,67885520.0,708.28,35.46,10.76,2.25,0.0
20140316:0910,75482360.0,805.32,42.93,13.16,2.23,0.0
20140316:1010,67102520.0,713.72,47.25,13.98,2.4,0.0
20140316:1110,85509400.0,927.97,47.41,14.81,2.57,0.0
20140316:1210,85931640.0,932.43,43.36,15.63,2.73,0.0
20140316:1310,73207600.0,782.55,36.07,15.7,2.68,0.0
20140316:1410,54035120.0,572.84,26.71,15.77,2.63,0.0
20140316:1510,28232080.0,315.98,16.16,15.83,2.58,0.0
20140316:1610,1081120.0,22.63,4.98,14.35,2.44,0.0
20140316:1710,0.0,0.0,0.0,12.86,2.29,0.0
20140316:1810,0.0,0.0,0.0,11.37,2.15,0.0
20140316:1910,0.0,0.0,0.0,9.79,2.0,0.0
20140316:2010,0.0,0.0,0.0,8.2,1.86,0.0
20140316:2110,0.0,0.0,0.0,6.62,1.71,0.0
20140316:2210,0.0,0.0,0.0,6.11,1.74,0.0
20140316:2310,0.0,0.0,0.0,5.59,1.77,0.0
20140317:0010,0.0,0.0,0.0,5.08,1.81,0.0
20140317:0110,0.0,0.0,0.0,4.95,1.75,0.0
20140317:0210,0.0,0.0,0.0,4.82,1.69,0.0
20140317:0310,0.0,0.0,0.0,4.69,1.63,0.0
20140317:0410,0.0,0.0,0.0,5.79,1.64,0.0
20140317:0510,2048560.0,41.66,4.48,6.88,1.65,0.0
20140317:0610,26548920.0,290.0,15.7,7.98,1.66,0.0
20140317:0710,53108280.0,551.36,26.33,10.31,2.03,0.0
20140317:0810,73592720.0,777.03,35.82,12.64,2.41,0.0
20140317:0910,85828400.0,927.0,43.32,14.96,2.79,0.0
20140317:1010,70284400.0,751.85,47.65,15.65,2.89,0.0
20140317:1110,78100480.0,843.26,47.79,16.34,2.99,0.0
20140317:1210,73871120.0,794.88,43.69,17.03,3.09,0.0
20140317:1310,71239080.0,762.81,36.35,17.04,3.03,0.0
20140317:1410,52848440.0,562.15,26.96,17.05,2.96,0.0
20140317:1510,27820280.0,312.71,16.38,17.05,2.9,0.0
20140317:1610,1431440.0,27.15,5.18,14.93,2.53,0.0
20140317:1710,0.0,0.0,0.0,12.81,2.17,0.0
20140317:1810,0.0,0.0,0.0,10.69,1.81,0.0
20140317:1910,0.0,0.0,0.0,10.08,1.65,0.0
20140317:2010,0.0,0.0,0.0,9.46,1.49,0.0
20140317:2110,0.0,0.0,0.0,8.85,1.32,0.0
20140317:2210,0.0,0.0,0.0,7.55,1.34,0.0
20140317:2310,0.0,0.0,0.0,6.25,1.35,0.0
20140318:0010,0.0,0.0,0.0,4.95,1.37,0.0
20140318:0110,0.0,0.0,0.0,4.58,1.4,0.0
20140318:0210,0.0,0.0,0.0,4.2,1.44,0.0
20140318:0310,0.0,0.0,0.0,3.82,1.48,0.0
20140318:0410,0.0,0.0,0.0,4.33,1.4,0.0
20140318:0510,2332760.0,45.38,4.8,4.84,1.33,0.0
20140318:0610,27667160.0,298.56,16.02,5.35,1.26,0.0
20140318:0710,53460920.0,558.92,26.67,9.71,1.08,0.0
20140318:0810,71394520.0,775.59,36.19,14.08,0.91,0.0
20140318:0910,82629120.0,942.32,43.71,18.44,0.73,0.0
20140318:1010,88531200.0,1022.3,48.06,19.05,0.9,0.0
20140318:1110,89695840.0,1036.79,48.17,19.67,1.07,0.0
20140318:1210,83769400.0,955.37,44.03,20.28,1.24,0.0
20140318:1310,71292440.0,796.35,36.64,20.33,1.21,0.0
20140318:1410,52350800.0,575.78,27.2,20.38,1.18,0.0
20140318:1510,27773880.0,319.99,16.59,20.42,1.14,0.0
20140318:1610,1473200.0,28.06,5.39,18.6,0.91,0.0
20140318:1710,0.0,0.0,0.0,16.78,0.69,0.0
20140318:1810,0.0,0.0,0.0,14.96,0.46,0.0
20140318:1910,0.0,0.0,0.0,12.7,0.36,0.0
20140318:2010,0.0,0.0,0.0,10.43,0.27,0.0
20140318:2110,0.0,0.0,0.0,8.17,0.18,0.0
20140318:2210,0.0,0.0,0.0,7.56,0.34,0.0
20140318:2310,0.0,0.0,0.0,6.94,0.5,0.0
20140319:0010,0.0,0.0,0.0,6.33,0.66,0.0
20140319:0110,0.0,0.0,0.0,5.84,0.56,0.0
20140319:0210,0.0,0.0,0.0,5.34,0.45,0.0
20140319:0310,0.0,0.0,0.0,4.84,0.34,0.0
20140319:0410,0.0,0.0,0.0,5.61,0.47,0.0
20140319:0510,2976560.0,58.73,5.11,6.37,0.6,0.0
20140319:0610,28639240.0,312.21,16.35,7.14,0.73,0.0
20140319:0710,54274080.0,571.3,27.01,10.72,0.96,0.0
20140319:0810,72841040.0,789.43,36.56,14.3,1.19,0.0
20140319:0910,84322720.0,945.74,44.1,17.87,1.42,0.0
20140319:1010,91470640.0,1030.98,48.46,18.7,2.05,0.0
20140319:1110,91609840.0,1025.79,48.55,19.52,2.68,0.0
20140319:1210,85579000.0,944.63,44.36,20.35,3.31,0.0
20140319:1310,72925720.0,792.42,36.92,19.94,3.15,0.0
20140319:1410,53260240.0,573.43,27.44,19.53,3.0,0.0
20140319:1510,27923520.0,316.86,16.81,19.12,2.84,0.0
20140319:1610,1562520.0,28.96,5.59,16.71,2.62,0.0
20140319:1710,0.0,0.0,0.0,14.3,2.4,0.0
20140319:1810,0.0,0.0,0.0,11.88,2.18,0.0
20140319:1910,0.0,0.0,0.0,10.62,2.22,0.0
20140319:2010,0.0,0.0,0.0,9.37,2.26,0.0
20140319:2110,0.0,0.0,0.0,8.11,2.3,0.0
20140319:2210,0.0,0.0,0.0,8.06,2.48,0.0
20140319:2310,0.0,0.0,0.0,8.0,2.65,0.0
20140320:0010,0.0,0.0,0.0,7.95,2.83,0.0
20140320:0110,0.0,0.0,0.0,7.67,2.74,0.0
20140320:0210,0.0,0.0,0.0,7.38,2.65,0.0
20140320:0310,0.0,0.0,0.0,7.09,2.57,0.0
20140320:0410,0.0,0.0,0.0,7.14,2.44,0.0
20140320:0510,3270040.0,62.87,5.43,7.18,2.31,0.0
20140320:0610,29047560.0,313.77,16.67,7.22,2.18,0.0
20140320:0710,55206720.0,570.66,27.36,9.13,1.93,0.0
20140320:0810,74429080.0,788.06,36.92,11.04,1.68,0.0
20140320:0910,87631040.0,960.64,44.5,12.95,1.43,0.0
20140320:1010,93217600.0,1040.83,48.86,13.75,1.33,0.0
20140320:1110,93236160.0,1048.59,48.93,14.55,1.22,0.0
20140320:1210,85867840.0,958.35,44.69,15.35,1.12,0.0
20140320:1310,73496440.0,804.64,37.2,15.27,0.98,0.0
20140320:1410,53703360.0,578.45,27.68,15.2,0.84,0.0
20140320:1510,28497720.0,320.81,17.02,15.12,0.7,0.0
20140320:1610,1740000.0,30.77,5.79,13.33,0.97,0.0
20140320:1710,0.0,0.0,0.0,11.54,1.24,0.0
20140320:1810,0.0,0.0,0.0,9.74,1.5,0.0
20140320:1910,0.0,0.0,0.0,8.91,1.35,0.0
20140320:2010,0.0,0.0,0.0,8.07,1.19,0.0
20140320:2110,0.0,0.0,0.0,7.24,1.03,0.0
20140320:2210,0.0,0.0,0.0,7.33,1.06,0.0
20140320:2310,0.0,0.0,0.0,7.42,1.08,0.0
20140321:0010,0.0,0.0,0.0,7.51,1.1,0.0
20140321:0110,0.0,0.0,0.0,6.77,1.13,0.0
20140321:0210,0.0,0.0,0.0,6.03,1.16,0.0
20140321:0310,0.0,0.0,0.0,5.28,1.19,0.0
20140321:0410,0.0,0.0,0.0,5.89,1.15,0.0
20140321:0510,3938200.0,68.55,5.74,6.5,1.11,0.0
20140321:0610,29180960.0,316.26,17.0,7.11,1.08,0.0
20140321:0710,54953840.0,574.55,27.7,9.65,1.09,0.0
20140321:0810,73685520.0,791.81,37.29,12.19,1.11,0.0
20140321:0910,85608000.0,951.49,44.89,14.73,1.13,0.0
20140321:1010,91981040.0,1036.55,49.26,15.2,1.21,0.0
20140321:1110,92014680.0,1037.74,49.31,15.68,1.3,0.0
20140321:1210,85204320.0,948.89,45.02,16.15,1.38,0.0
20140321:1310,72256400.0,785.77,37.47,15.94,1.49,0.0
20140321:1410,53525880.0,572.87,27.92,15.73,1.59,0.0
20140321:1510,28800480.0,322.75,17.23,15.51,1.7,0.0
20140321:1610,1811920.0,31.68,5.99,13.71,1.58,0.0
20140321:1710,0.0,0.0,0.0,11.9,1.47,0.0
20140321:1810,0.0,0.0,0.0,10.09,1.35,0.0
