time,P,G(i),H_sun,T2m,WS10m,Int
20140107:1610,0.0,0.0,0.0,7.65,0.89,0.0
20140107:1710,0.0,0.0,0.0,5.9,0.76,0.0
20140107:1810,0.0,0.0,0.0,4.14,0.63,0.0
20140107:1910,0.0,0.0,0.0,3.19,0.49,0.0
20140107:2010,0.0,0.0,0.0,2.25,0.34,0.0
20140107:2110,0.0,0.0,0.0,1.3,0.19,0.0
20140107:2210,0.0,0.0,0.0,0.84,0.24,0.0
20140107:2310,0.0,0.0,0.0,0.39,0.29,0.0
20140108:0010,0.0,0.0,0.0,-0.07,0.33,0.0
20140108:0110,0.0,0.0,0.0,-0.31,0.4,0.0
20140108:0210,0.0,0.0,0.0,-0.55,0.47,0.0
20140108:0310,0.0,0.0,0.0,-0.8,0.54,0.0
20140108:0410,0.0,0.0,0.0,-0.99,0.51,0.0
20140108:0510,0.0,0.0,0.0,-1.19,0.47,0.0
20140108:0610,812000.0,42.28,2.6,-1.38,0.44,0.0
20140108:0710,8721300.0,295.61,11.49,1.66,0.39,0.0
20140108:0810,17330950.0,589.55,18.81,4.69,0.33,0.0
20140108:0910,21519050.0,756.54,24.0,7.73,0.28,0.0
20140108:1010,23298450.0,832.03,26.51,9.47,0.44,0.0
20140108:1110,22323700.0,797.63,26.01,11.21,0.6,0.0
20140108:1210,19472250.0,690.56,22.58,12.95,0.76,0.0
20140108:1310,15063650.0,524.61,16.64,12.34,1.14,0.0
20140108:1410,7884100.0,282.74,8.75,11.73,1.51,0.0
20140108:1510,0.0,0.0,0.0,11.12,1.89,0.0
20140108:1610,0.0,0.0,0.0,9.13,1.38,0.0
20140108:1710,0.0,0.0,0.0,7.15,0.87,0.0
20140108:1810,0.0,0.0,0.0,5.16,0.36,0.0
20140108:1910,0.0,0.0,0.0,3.03,0.35,0.0
20140108:2010,0.0,0.0,0.0,0.89,0.35,0.0
20140108:2110,0.0,0.0,0.0,-1.24,0.34,0.0
20140108:2210,0.0,0.0,0.0,-1.73,0.39,0.0
20140108:2310,0.0,0.0,0.0,-2.23,0.44,0.0
20140109:0010,0.0,0.0,0.0,-2.72,0.48,0.0
20140109:0110,0.0,0.0,0.0,-2.98,0.69,0.0
20140109:0210,0.0,0.0,0.0,-3.23,0.9,0.0
20140109:0310,0.0,0.0,0.0,-3.49,1.1,0.0
20140109:0410,0.0,0.0,0.0,-3.68,0.89,0.0
20140109:0510,0.0,0.0,0.0,-3.88,0.67,0.0
20140109:0610,810600.0,41.81,2.64,-4.08,0.46,0.0
20140109:0710,8706950.0,292.55,11.54,-0.21,0.46,0.0
20140109:0810,17456600.0,589.65,18.89,3.65,0.47,0.0
20140109:0910,20814850.0,725.45,24.1,7.52,0.48,0.0
20140109:1010,23061850.0,819.47,26.64,9.54,0.62,0.0
20140109:1110,22225000.0,792.69,26.16,11.56,0.75,0.0
20140109:1210,18178300.0,642.53,22.74,13.58,0.88,0.0
20140109:1310,12803700.0,444.83,16.8,12.23,1.1,0.0
20140109:1410,7995050.0,285.52,8.92,10.87,1.32,0.0
20140109:1510,0.0,0.0,0.0,9.52,1.54,0.0
20140109:1610,0.0,0.0,0.0,8.45,1.22,0.0
20140109:1710,0.0,0.0,0.0,7.37,0.9,0.0
20140109:1810,0.0,0.0,0.0,6.3,0.58,0.0
20140109:1910,0.0,0.0,0.0,5.58,0.57,0.0
20140109:2010,0.0,0.0,0.0,4.85,0.57,0.0
20140109:2110,0.0,0.0,0.0,4.13,0.57,0.0
20140109:2210,0.0,0.0,0.0,3.68,0.54,0.0
20140109:2310,0.0,0.0,0.0,3.24,0.52,0.0
20140110:0010,0.0,0.0,0.0,2.79,0.5,0.0
20140110:0110,0.0,0.0,0.0,1.54,0.73,0.0
20140110:0210,0.0,0.0,0.0,0.29,0.96,0.0
20140110:0310,0.0,0.0,0.0,-0.97,1.19,0.0
20140110:0410,0.0,0.0,0.0,-1.57,1.17,0.0
20140110:0510,0.0,0.0,0.0,-2.18,1.15,0.0
20140110:0610,418950.0,26.27,2.68,-2.78,1.13,0.0
20140110:0710,5053650.0,176.77,11.61,0.35,0.93,0.0
20140110:0810,8422400.0,285.16,18.97,3.49,0.73,0.0
20140110:0910,9230900.0,316.32,24.22,6.62,0.52,0.0
20140110:1010,9859500.0,338.86,26.78,8.05,0.8,0.0
20140110:1110,14283500.0,489.89,26.32,9.49,1.08,0.0
20140110:1210,10306450.0,356.29,22.91,10.92,1.35,0.0
20140110:1310,9713200.0,334.87,16.98,9.9,1.41,0.0
20140110:1410,1866550.0,78.39,9.09,8.87,1.47,0.0
20140110:1510,0.0,0.0,0.0,7.85,1.53,0.0
20140110:1610,0.0,0.0,0.0,5.66,1.21,0.0
20140110:1710,0.0,0.0,0.0,3.48,0.89,0.0
20140110:1810,0.0,0.0,0.0,1.29,0.57,0.0
20140110:1910,0.0,0.0,0.0,-0.38,0.74,0.0
20140110:2010,0.0,0.0,0.0,-2.04,0.91,0.0
20140110:2110,0.0,0.0,0.0,-3.71,1.08,0.0
20140110:2210,0.0,0.0,0.0,-4.01,0.98,0.0
20140110:2310,0.0,0.0,0.0,-4.3,0.89,0.0
20140111:0010,0.0,0.0,0.0,-4.6,0.8,0.0
20140111:0110,0.0,0.0,0.0,-4.51,0.71,0.0
20140111:0210,0.0,0.0,0.0,-4.41,0.62,0.0
20140111:0310,0.0,0.0,0.0,-4.32,0.52,0.0
20140111:0410,0.0,0.0,0.0,-4.46,0.51,0.0
20140111:0510,0.0,0.0,0.0,-4.6,0.5,0.0
20140111:0610,261100.0,19.15,2.73,-4.74,0.48,0.0
20140111:0710,4998000.0,174.13,11.68,-1.21,0.51,0.0
