time,P,G(i),H_sun,T2m,WS10m,Int
20140411:0610,25360800.0,397.56,24.67,12.3,0.99,0.0
20140411:0710,41631200.0,640.78,35.9,12.82,1.31,0.0
20140411:0810,53788800.0,841.18,46.19,13.35,1.64,0.0
20140411:0910,60232000.0,954.13,54.48,13.87,1.96,0.0
20140411:1010,65907200.0,1051.01,58.97,13.68,2.23,0.0
20140411:1110,54510400.0,848.41,57.96,13.48,2.5,0.0
20140411:1210,44817600.0,685.45,51.91,13.29,2.77,0.0
20140411:1310,18062400.0,279.8,42.76,12.66,2.89,0.0
20140411:1410,1913600.0,42.57,32.05,12.03,3.01,0.0
20140411:1510,917600.0,25.54,20.65,11.4,3.13,0.0
20140411:1610,1352000.0,33.11,9.01,11.05,2.6,0.0
20140411:1710,0.0,0.0,0.0,10.7,2.07,0.0
20140411:1810,0.0,0.0,0.0,10.35,1.54,0.0
20140411:1910,0.0,0.0,0.0,9.9,1.8,0.0
20140411:2010,0.0,0.0,0.0,9.45,2.05,0.0
20140411:2110,0.0,0.0,0.0,9.0,2.3,0.0
20140411:2210,0.0,0.0,0.0,8.81,2.14,0.0
20140411:2310,0.0,0.0,0.0,8.62,1.98,0.0
20140412:0010,0.0,0.0,0.0,8.42,1.82,0.0
20140412:0110,0.0,0.0,0.0,7.56,1.47,0.0
20140412:0210,0.0,0.0,0.0,6.7,1.12,0.0
20140412:0310,0.0,0.0,0.0,5.83,0.77,0.0
20140412:0410,0.0,0.0,0.0,7.64,0.71,0.0
20140412:0510,8313600.0,158.2,13.36,9.44,0.64,0.0
20140412:0610,25820800.0,404.14,24.96,11.25,0.58,0.0
20140412:0710,42240000.0,651.03,36.2,11.56,0.82,0.0
20140412:0810,54032800.0,847.73,46.51,11.88,1.06,0.0
20140412:0910,61754400.0,985.08,54.83,12.19,1.3,0.0
20140412:1010,65240000.0,1050.95,59.34,12.87,1.47,0.0
20140412:1110,65169600.0,1048.82,58.3,13.55,1.65,0.0
20140412:1210,60607200.0,963.13,52.18,14.23,1.82,0.0
20140412:1310,50645600.0,792.84,42.98,14.68,1.6,0.0
20140412:1410,36769600.0,571.4,32.24,15.13,1.37,0.0
20140412:1510,18785600.0,309.46,20.82,15.57,1.14,0.0
20140412:1610,3517600.0,84.32,9.19,15.67,1.22,0.0
20140412:1710,0.0,0.0,0.0,15.76,1.3,0.0
20140412:1810,0.0,0.0,0.0,15.85,1.38,0.0
20140412:1910,0.0,0.0,0.0,14.81,2.01,0.0
20140412:2010,0.0,0.0,0.0,13.77,2.64,0.0
20140412:2110,0.0,0.0,0.0,12.73,3.27,0.0
20140412:2210,0.0,0.0,0.0,11.58,3.02,0.0
20140412:2310,0.0,0.0,0.0,10.43,2.77,0.0
20140413:0010,0.0,0.0,0.0,9.28,2.52,0.0
20140413:0110,0.0,0.0,0.0,8.54,2.62,0.0
20140413:0210,0.0,0.0,0.0,7.8,2.71,0.0
20140413:0310,0.0,0.0,0.0,7.05,2.8,0.0
20140413:0410,0.0,0.0,0.0,8.99,2.59,0.0
20140413:0510,2941600.0,58.65,13.64,10.93,2.38,0.0
20140413:0610,12865600.0,205.79,25.24,12.87,2.17,0.0
20140413:0710,24837600.0,382.1,36.5,13.38,1.55,0.0
20140413:0810,22276000.0,346.91,46.83,13.9,0.93,0.0
20140413:0910,43669600.0,694.9,55.19,14.41,0.32,0.0
20140413:1010,53435200.0,861.76,59.71,14.51,0.71,0.0
20140413:1110,58340000.0,942.52,58.63,14.61,1.11,0.0
20140413:1210,52272800.0,826.18,52.45,14.72,1.5,0.0
20140413:1310,45439200.0,704.93,43.19,14.97,1.94,0.0
20140413:1410,27846400.0,429.06,32.43,15.23,2.38,0.0
20140413:1510,14134400.0,230.6,20.99,15.48,2.81,0.0
20140413:1610,2852000.0,60.75,9.36,15.18,2.57,0.0
20140413:1710,0.0,0.0,0.0,14.87,2.33,0.0
20140413:1810,0.0,0.0,0.0,14.56,2.08,0.0
20140413:1910,0.0,0.0,0.0,14.37,2.24,0.0
20140413:2010,0.0,0.0,0.0,14.18,2.4,0.0
20140413:2110,0.0,0.0,0.0,13.99,2.57,0.0
20140413:2210,0.0,0.0,0.0,14.08,2.49,0.0
20140413:2310,0.0,0.0,0.0,14.17,2.42,0.0
20140414:0010,0.0,0.0,0.0,14.25,2.34,0.0
20140414:0110,0.0,0.0,0.0,13.06,2.22,0.0
20140414:0210,0.0,0.0,0.0,11.86,2.1,0.0
20140414:0310,0.0,0.0,0.0,10.66,1.97,0.0
20140414:0410,0.0,0.0,0.0,12.04,1.99,0.0
20140414:0510,4766400.0,88.35,13.91,13.43,2.01,0.0
20140414:0610,18016000.0,284.78,25.52,14.81,2.03,0.0
20140414:0710,36247200.0,555.45,36.79,14.66,2.34,0.0
20140414:0810,52383200.0,811.24,47.15,14.52,2.64,0.0
20140414:0910,62524800.0,981.07,55.54,14.38,2.95,0.0
20140414:1010,64674400.0,1021.42,60.08,14.42,2.93,0.0
20140414:1110,65571200.0,1036.86,58.96,14.46,2.91,0.0
20140414:1210,60868800.0,952.59,52.71,14.51,2.88,0.0
20140414:1310,50403200.0,780.15,43.41,14.71,2.41,0.0
20140414:1410,37045600.0,571.83,32.62,14.91,1.94,0.0
20140414:1510,18662400.0,305.97,21.17,15.11,1.48,0.0
20140414:1610,3652000.0,86.39,9.53,14.48,1.62,0.0
20140414:1710,0.0,0.0,0.0,13.85,1.77,0.0
20140414:1810,0.0,0.0,0.0,13.22,1.92,0.0
20140414:1910,0.0,0.0,0.0,12.68,2.21,0.0
20140414:2010,0.0,0.0,0.0,12.14,2.5,0.0
20140414:2110,0.0,0.0,0.0,11.6,2.79,0.0
20140414:2210,0.0,0.0,0.0,11.29,2.82,0.0
20140414:2310,0.0,0.0,0.0,10.97,2.86,0.0
20140415:0010,0.0,0.0,0.0,10.65,2.9,0.0
