time,P,G(i),H_sun,T2m,WS10m,Int
20140401:1010,71103600.0,757.83,53.76,16.31,0.96,0.0
20140401:1110,79696800.0,860.6,53.54,17.1,1.08,0.0
20140401:1210,68092800.0,724.88,48.64,17.9,1.2,0.0
20140401:1310,65158800.0,688.42,40.48,17.57,1.16,0.0
20140401:1410,53080800.0,555.89,30.47,17.24,1.13,0.0
20140401:1510,28831200.0,315.02,19.51,16.91,1.09,0.0
20140401:1610,5310000.0,80.98,8.14,14.86,1.37,0.0
20140401:1710,0.0,0.0,0.0,12.81,1.65,0.0
20140401:1810,0.0,0.0,0.0,10.76,1.93,0.0
20140401:1910,0.0,0.0,0.0,9.75,2.0,0.0
20140401:2010,0.0,0.0,0.0,8.75,2.06,0.0
20140401:2110,0.0,0.0,0.0,7.74,2.12,0.0
20140401:2210,0.0,0.0,0.0,7.49,2.16,0.0
20140401:2310,0.0,0.0,0.0,7.24,2.19,0.0
20140402:0010,0.0,0.0,0.0,6.99,2.22,0.0
20140402:0110,0.0,0.0,0.0,6.43,2.1,0.0
20140402:0210,0.0,0.0,0.0,5.87,1.98,0.0
20140402:0310,0.0,0.0,0.0,5.3,1.86,0.0
20140402:0410,0.0,0.0,0.0,6.17,1.72,0.0
20140402:0510,6343200.0,84.45,9.49,7.04,1.59,0.0
20140402:0610,25243200.0,261.77,20.85,7.92,1.45,0.0
20140402:0710,52177200.0,527.72,31.76,10.41,1.13,0.0
20140402:0810,74475600.0,780.16,41.67,12.9,0.81,0.0
20140402:0910,86956800.0,951.65,49.62,15.39,0.5,0.0
20140402:1010,95548800.0,1061.11,54.16,16.04,0.74,0.0
20140402:1110,72777600.0,778.56,53.9,16.69,0.98,0.0
20140402:1210,45978000.0,481.6,48.94,17.35,1.23,0.0
20140402:1310,74168400.0,787.37,40.74,16.9,1.19,0.0
20140402:1410,42955200.0,447.0,30.69,16.45,1.15,0.0
20140402:1510,5378400.0,70.0,19.71,16.0,1.12,0.0
20140402:1610,87600.0,7.57,8.33,14.04,1.04,0.0
20140402:1710,0.0,0.0,0.0,12.08,0.97,0.0
20140402:1810,0.0,0.0,0.0,10.12,0.9,0.0
20140402:1910,0.0,0.0,0.0,9.09,1.11,0.0
20140402:2010,0.0,0.0,0.0,8.07,1.32,0.0
20140402:2110,0.0,0.0,0.0,7.04,1.53,0.0
20140402:2210,0.0,0.0,0.0,7.19,1.37,0.0
20140402:2310,0.0,0.0,0.0,7.34,1.2,0.0
20140403:0010,0.0,0.0,0.0,7.48,1.03,0.0
20140403:0110,0.0,0.0,0.0,6.79,1.04,0.0
20140403:0210,0.0,0.0,0.0,6.09,1.05,0.0
20140403:0310,0.0,0.0,0.0,5.39,1.06,0.0
20140403:0410,0.0,0.0,0.0,6.05,0.91,0.0
20140403:0510,7722000.0,104.48,9.8,6.71,0.76,0.0
20140403:0610,32328000.0,334.58,21.16,7.38,0.61,0.0
20140403:0710,57824400.0,586.37,32.09,9.81,0.89,0.0
20140403:0810,79428000.0,827.98,42.02,12.25,1.18,0.0
20140403:0910,90742800.0,971.47,50.0,14.69,1.46,0.0
20140403:1010,98672400.0,1061.94,54.55,15.35,2.04,0.0
20140403:1110,94678800.0,1007.06,54.26,16.0,2.61,0.0
20140403:1210,85938000.0,899.28,49.25,16.66,3.19,0.0
20140403:1310,69559200.0,715.99,40.99,16.23,3.02,0.0
20140403:1410,45234000.0,463.27,30.9,15.81,2.85,0.0
20140403:1510,24336000.0,262.24,19.9,15.39,2.68,0.0
20140403:1610,4050000.0,58.36,8.52,13.65,2.35,0.0
20140403:1710,0.0,0.0,0.0,11.91,2.03,0.0
20140403:1810,0.0,0.0,0.0,10.17,1.71,0.0
20140403:1910,0.0,0.0,0.0,9.9,1.47,0.0
20140403:2010,0.0,0.0,0.0,9.64,1.22,0.0
20140403:2110,0.0,0.0,0.0,9.37,0.98,0.0
20140403:2210,0.0,0.0,0.0,8.5,0.82,0.0
20140403:2310,0.0,0.0,0.0,7.63,0.67,0.0
20140404:0010,0.0,0.0,0.0,6.76,0.51,0.0
20140404:0110,0.0,0.0,0.0,6.02,0.69,0.0
20140404:0210,0.0,0.0,0.0,5.28,0.86,0.0
20140404:0310,0.0,0.0,0.0,4.54,1.03,0.0
20140404:0410,0.0,0.0,0.0,5.34,0.86,0.0
20140404:0510,5319600.0,69.16,10.1,6.14,0.69,0.0
20140404:0610,20210400.0,211.55,21.47,6.95,0.51,0.0
20140404:0710,16518000.0,176.6,32.41,9.8,0.97,0.0
20140404:0810,37710000.0,385.93,42.37,12.65,1.43,0.0
20140404:0910,65104800.0,676.73,50.38,15.51,1.89,0.0
20140404:1010,59871600.0,623.02,54.94,16.44,2.06,0.0
20140404:1110,78472800.0,830.96,54.62,17.37,2.24,0.0
20140404:1210,84452400.0,899.54,49.55,18.3,2.41,0.0
20140404:1310,63951600.0,665.06,41.24,17.88,2.52,0.0
20140404:1410,19356000.0,209.56,31.12,17.46,2.63,0.0
20140404:1510,5270400.0,69.06,20.09,17.04,2.73,0.0
20140404:1610,4173600.0,60.05,8.7,15.71,2.52,0.0
20140404:1710,0.0,0.0,0.0,14.39,2.31,0.0
20140404:1810,0.0,0.0,0.0,13.07,2.1,0.0
20140404:1910,0.0,0.0,0.0,12.17,1.71,0.0
20140404:2010,0.0,0.0,0.0,11.28,1.31,0.0
20140404:2110,0.0,0.0,0.0,10.38,0.92,0.0
20140404:2210,0.0,0.0,0.0,10.56,0.64,0.0
20140404:2310,0.0,0.0,0.0,10.73,0.35,0.0
20140405:0010,0.0,0.0,0.0,10.9,0.07,0.0
20140405:0110,0.0,0.0,0.0,10.43,0.3,0.0
20140405:0210,0.0,0.0,0.0,9.95,0.54,0.0
20140405:0310,0.0,0.0,0.0,9.47,0.77,0.0
20140405:0410,0.0,0.0,0.0,9.78,0.53,0.0
20140405:0510,6741600.0,87.94,10.4,10.09,0.29,0.0
20140405:0610,15018000.0,163.72,21.78,10.41,0.04,0.0
20140405:0710,48945600.0,498.69,32.74,11.65,0.94,0.0
20140405:0810,75367200.0,776.89,42.72,12.89,1.84,0.0
20140405:0910,90628800.0,945.91,50.76,14.13,2.74,0.0
20140405:1010,64759200.0,664.36,55.33,14.8,2.96,0.0
20140405:1110,66276000.0,681.34,54.98,15.46,3.18,0.0
20140405:1210,67429200.0,693.28,49.85,16.13,3.39,0.0
20140405:1310,50140800.0,511.48,41.48,15.63,3.22,0.0
20140405:1410,54562800.0,556.06,31.33,15.13,3.04,0.0
20140405:1510,29271600.0,313.44,20.29,14.64,2.87,0.0
20140405:1610,1518000.0,27.43,8.89,13.35,2.71,0.0
20140405:1710,0.0,0.0,0.0,12.06,2.55,0.0
20140405:1810,0.0,0.0,0.0,10.78,2.39,0.0
20140405:1910,0.0,0.0,0.0,9.92,2.03,0.0
20140405:2010,0.0,0.0,0.0,9.07,1.67,0.0
20140405:2110,0.0,0.0,0.0,8.22,1.31,0.0
20140405:2210,0.0,0.0,0.0,8.12,1.23,0.0
20140405:2310,0.0,0.0,0.0,8.02,1.15,0.0
20140406:0010,0.0,0.0,0.0,7.91,1.08,0.0
20140406:0110,0.0,0.0,0.0,7.89,1.09,0.0
20140406:0210,0.0,0.0,0.0,7.86,1.11,0.0
20140406:0310,0.0,0.0,0.0,7.83,1.13,0.0
20140406:0410,0.0,0.0,0.0,8.21,1.09,0.0
20140406:0510,787200.0,17.97,10.7,8.58,1.06,0.0
20140406:0610,6998400.0,84.19,22.08,8.96,1.02,0.0
20140406:0710,14569200.0,157.98,33.06,10.17,1.42,0.0
20140406:0810,26941200.0,277.92,43.06,11.39,1.82,0.0
20140406:0910,7933200.0,94.6,51.13,12.61,2.22,0.0
20140406:1010,36685200.0,374.9,55.71,12.79,2.45,0.0
20140406:1110,49394400.0,501.56,55.34,12.96,2.67,0.0
20140406:1210,92588400.0,960.37,50.15,13.14,2.9,0.0
20140406:1310,21064800.0,222.04,41.73,13.03,2.96,0.0
20140406:1410,22488000.0,235.33,31.54,12.93,3.03,0.0
20140406:1510,9504000.0,110.15,20.48,12.83,3.09,0.0
20140406:1610,2018400.0,33.11,9.07,11.95,2.47,0.0
20140406:1710,0.0,0.0,0.0,11.08,1.85,0.0
20140406:1810,0.0,0.0,0.0,10.21,1.23,0.0
20140406:1910,0.0,0.0,0.0,9.75,1.37,0.0
20140406:2010,0.0,0.0,0.0,9.3,1.5,0.0
20140406:2110,0.0,0.0,0.0,8.85,1.64,0.0
20140406:2210,0.0,0.0,0.0,8.61,1.69,0.0
20140406:2310,0.0,0.0,0.0,8.37,1.74,0.0
20140407:0010,0.0,0.0,0.0,8.12,1.79,0.0
20140407:0110,0.0,0.0,0.0,8.09,1.73,0.0
20140407:0210,0.0,0.0,0.0,8.05,1.66,0.0
20140407:0310,0.0,0.0,0.0,8.01,1.6,0.0
20140407:0410,0.0,0.0,0.0,8.42,1.75,0.0
20140407:0510,3361200.0,47.3,11.0,8.82,1.89,0.0
20140407:0610,20426400.0,214.26,22.39,9.23,2.04,0.0
20140407:0710,28569600.0,291.23,33.37,10.35,2.31,0.0
20140407:0810,20568000.0,216.01,43.4,11.47,2.57,0.0
20140407:0910,19356000.0,205.28,51.5,12.6,2.84,0.0
20140407:1010,5842800.0,73.79,56.1,12.98,2.54,0.0
20140407:1110,41662800.0,425.97,55.69,13.36,2.23,0.0
20140407:1210,54957600.0,563.02,50.45,13.74,1.93,0.0
20140407:1310,29540400.0,306.05,41.97,13.63,1.86,0.0
20140407:1410,43038000.0,439.57,31.74,13.52,1.78,0.0
20140407:1510,30376800.0,325.26,20.66,13.41,1.71,0.0
20140407:1610,5992800.0,85.63,9.26,11.9,1.59,0.0
20140407:1710,0.0,0.0,0.0,10.39,1.46,0.0
20140407:1810,0.0,0.0,0.0,8.88,1.34,0.0
20140407:1910,0.0,0.0,0.0,8.12,1.39,0.0
20140407:2010,0.0,0.0,0.0,7.37,1.44,0.0
20140407:2110,0.0,0.0,0.0,6.62,1.49,0.0
20140407:2210,0.0,0.0,0.0,6.47,1.51,0.0
20140407:2310,0.0,0.0,0.0,6.32,1.54,0.0
20140408:0010,0.0,0.0,0.0,6.17,1.56,0.0
20140408:0110,0.0,0.0,0.0,6.31,1.64,0.0
20140408:0210,0.0,0.0,0.0,6.45,1.72,0.0
20140408:0310,0.0,0.0,0.0,6.58,1.81,0.0
20140408:0410,0.0,0.0,0.0,7.37,1.64,0.0
20140408:0510,8590800.0,109.75,11.3,8.16,1.48,0.0
20140408:0610,34276800.0,354.11,22.69,8.95,1.31,0.0
20140408:0710,55302000.0,559.38,33.69,10.55,1.3,0.0
20140408:0810,61510800.0,630.04,43.74,12.15,1.29,0.0
20140408:0910,67089600.0,698.11,51.87,13.75,1.28,0.0
20140408:1010,72103200.0,758.48,56.48,14.48,1.26,0.0
20140408:1110,48069600.0,499.33,56.04,15.21,1.25,0.0
20140408:1210,8071200.0,97.44,50.74,15.95,1.23,0.0
20140408:1310,64879200.0,679.53,42.21,15.93,1.2,0.0
20140408:1410,54321600.0,565.53,31.95,15.92,1.16,0.0
20140408:1510,30943200.0,336.78,20.85,15.91,1.13,0.0
20140408:1610,6418800.0,96.35,9.44,14.33,1.44,0.0
20140408:1710,0.0,0.0,0.0,12.75,1.76,0.0
20140408:1810,0.0,0.0,0.0,11.17,2.07,0.0
20140408:1910,0.0,0.0,0.0,10.77,1.68,0.0
20140408:2010,0.0,0.0,0.0,10.38,1.29,0.0
20140408:2110,0.0,0.0,0.0,9.98,0.9,0.0
20140408:2210,0.0,0.0,0.0,9.7,0.88,0.0
20140408:2310,0.0,0.0,0.0,9.41,0.86,0.0
20140409:0010,0.0,0.0,0.0,9.12,0.84,0.0
20140409:0110,0.0,0.0,0.0,8.71,1.0,0.0
20140409:0210,0.0,0.0,0.0,8.3,1.15,0.0
20140409:0310,0.0,0.0,0.0,7.89,1.31,0.0
20140409:0410,0.0,0.0,0.0,8.54,1.15,0.0
20140409:0510,9909600.0,130.76,11.59,9.19,1.0,0.0
20140409:0610,36434400.0,379.45,22.98,9.85,0.84,0.0
20140409:0710,61318800.0,630.42,34.0,11.91,0.81,0.0
20140409:0810,80197200.0,851.63,44.08,13.97,0.79,0.0
20140409:0910,89674800.0,982.78,52.23,16.04,0.76,0.0
20140409:1010,96012000.0,1058.56,56.86,16.36,1.1,0.0
20140409:1110,99469200.0,1094.1,56.39,16.68,1.45,0.0
20140409:1210,87613200.0,939.85,51.03,17.01,1.79,0.0
20140409:1310,58899600.0,613.57,42.45,16.5,1.52,0.0
20140409:1410,30232800.0,316.87,32.15,15.99,1.25,0.0
20140409:1510,8274000.0,99.33,21.04,15.49,0.98,0.0
20140409:1610,6112800.0,87.73,9.62,13.96,1.43,0.0
20140409:1710,0.0,0.0,0.0,12.44,1.88,0.0
20140409:1810,0.0,0.0,0.0,10.92,2.33,0.0
20140409:1910,0.0,0.0,0.0,10.47,2.18,0.0
20140409:2010,0.0,0.0,0.0,10.02,2.04,0.0
20140409:2110,0.0,0.0,0.0,9.57,1.89,0.0
20140409:2210,0.0,0.0,0.0,9.69,2.02,0.0
20140409:2310,0.0,0.0,0.0,9.8,2.16,0.0
20140410:0010,0.0,0.0,0.0,9.91,2.29,0.0
20140410:0110,0.0,0.0,0.0,9.75,2.96,0.0
20140410:0210,0.0,0.0,0.0,9.59,3.63,0.0
20140410:0310,0.0,0.0,0.0,9.43,4.3,0.0
20140410:0410,0.0,0.0,0.0,9.29,4.31,0.0
20140410:0510,7808400.0,96.9,11.88,9.14,4.32,0.0
20140410:0610,24586800.0,252.84,23.28,9.0,4.33,0.0
20140410:0710,27633600.0,279.26,34.31,9.21,4.2,0.0
20140410:0810,55828800.0,550.59,44.41,9.42,4.06,0.0
20140410:0910,57291600.0,567.58,52.6,9.64,3.93,0.0
20140410:1010,21526800.0,223.25,57.23,10.21,4.05,0.0
20140410:1110,21771600.0,226.09,56.74,10.78,4.16,0.0
20140410:1210,42096000.0,421.59,51.32,11.36,4.28,0.0
20140410:1310,10522800.0,119.19,42.68,11.53,4.26,0.0
20140410:1410,50365200.0,501.79,32.36,11.7,4.24,0.0
20140410:1510,33152400.0,349.5,21.22,11.87,4.22,0.0
20140410:1610,6720000.0,100.23,9.8,10.7,3.64,0.0
20140410:1710,0.0,0.0,0.0,9.54,3.06,0.0
20140410:1810,0.0,0.0,0.0,8.38,2.48,0.0
20140410:1910,0.0,0.0,0.0,7.63,2.56,0.0
20140410:2010,0.0,0.0,0.0,6.89,2.64,0.0
20140410:2110,0.0,0.0,0.0,6.15,2.72,0.0
20140410:2210,0.0,0.0,0.0,5.69,2.47,0.0
20140410:2310,0.0,0.0,0.0,5.22,2.23,0.0
20140411:0010,0.0,0.0,0.0,4.75,1.99,0.0
20140411:0110,0.0,0.0,0.0,3.98,1.79,0.0
20140411:0210,0.0,0.0,0.0,3.21,1.6,0.0
20140411:0310,0.0,0.0,0.0,2.44,1.41,0.0
20140411:0410,0.0,0.0,0.0,3.72,1.15,0.0
20140411:0510,9909600.0,123.24,12.17,4.99,0.9,0.0
20140411:0610,31606800.0,323.08,23.57,6.27,0.65,0.0
20140411:0710,21481200.0,221.7,34.62,7.08,0.85,0.0
20140411:0810,19081200.0,199.6,44.74,7.89,1.04,0.0
20140411:0910,28312800.0,288.92,52.96,8.71,1.24,0.0
20140411:1010,12981600.0,141.9,57.61,8.45,0.83,0.0
20140411:1110,6061200.0,74.73,57.09,8.19,0.42,0.0
20140411:1210,22215600.0,230.82,51.6,7.93,0.01,0.0
20140411:1310,33680400.0,339.8,42.92,7.71,0.81,0.0
20140411:1410,3025200.0,43.52,32.56,7.49,1.61,0.0
20140411:1510,20439600.0,213.54,21.41,7.28,2.41,0.0
20140411:1610,7048800.0,104.11,9.99,5.89,2.0,0.0
20140411:1710,0.0,0.0,0.0,4.51,1.59,0.0
20140411:1810,0.0,0.0,0.0,3.13,1.17,0.0
20140411:1910,0.0,0.0,0.0,2.46,1.38,0.0
20140411:2010,0.0,0.0,0.0,1.8,1.6,0.0
20140411:2110,0.0,0.0,0.0,1.13,1.81,0.0
20140411:2210,0.0,0.0,0.0,1.13,2.02,0.0
20140411:2310,0.0,0.0,0.0,1.12,2.24,0.0
20140412:0010,0.0,0.0,0.0,1.11,2.46,0.0
20140412:0110,0.0,0.0,0.0,0.52,2.34,0.0
20140412:0210,0.0,0.0,0.0,-0.07,2.22,0.0
20140412:0310,0.0,0.0,0.0,-0.67,2.1,0.0
20140412:0410,0.0,0.0,0.0,1.11,1.76,0.0
20140412:0510,11366400.0,144.33,12.46,2.89,1.42,0.0
20140412:0610,38815200.0,393.16,23.86,4.67,1.08,0.0
20140412:0710,63794400.0,638.29,34.92,6.6,0.98,0.0
20140412:0810,77750400.0,798.55,45.07,8.54,0.88,0.0
20140412:0910,81847200.0,859.34,53.31,10.48,0.79,0.0
20140412:1010,67402800.0,698.06,57.98,11.29,0.93,0.0
20140412:1110,91910400.0,983.42,57.43,12.1,1.07,0.0
20140412:1210,87074400.0,923.43,51.89,12.91,1.21,0.0
20140412:1310,75962400.0,792.67,43.15,12.79,1.07,0.0
20140412:1410,36849600.0,378.62,32.75,12.68,0.92,0.0
20140412:1510,17731200.0,192.41,21.59,12.57,0.77,0.0
20140412:1610,6544800.0,90.54,10.17,10.77,0.99,0.0
20140412:1710,0.0,0.0,0.0,8.97,1.2,0.0
20140412:1810,0.0,0.0,0.0,7.18,1.42,0.0
20140412:1910,0.0,0.0,0.0,6.87,1.12,0.0
20140412:2010,0.0,0.0,0.0,6.57,0.82,0.0
20140412:2110,0.0,0.0,0.0,6.26,0.52,0.0
20140412:2210,0.0,0.0,0.0,5.98,0.58,0.0
20140412:2310,0.0,0.0,0.0,5.69,0.64,0.0
20140413:0010,0.0,0.0,0.0,5.4,0.7,0.0
20140413:0110,0.0,0.0,0.0,5.07,0.9,0.0
20140413:0210,0.0,0.0,0.0,4.73,1.09,0.0
20140413:0310,0.0,0.0,0.0,4.39,1.28,0.0
20140413:0410,0.0,0.0,0.0,5.0,1.15,0.0
20140413:0510,8115600.0,97.58,12.74,5.61,1.02,0.0
20140413:0610,33045600.0,336.63,24.15,6.22,0.88,0.0
20140413:0710,59779200.0,603.84,35.22,8.23,0.7,0.0
20140413:0810,70297200.0,727.71,45.39,10.24,0.52,0.0
20140413:0910,84651600.0,911.38,53.67,12.25,0.34,0.0
20140413:1010,93738000.0,1024.8,58.35,12.74,0.54,0.0
20140413:1110,95340000.0,1041.72,57.77,13.22,0.73,0.0
20140413:1210,84836400.0,906.83,52.17,13.71,0.92,0.0
20140413:1310,18662400.0,200.55,43.38,13.5,0.91,0.0
20140413:1410,16801200.0,182.11,32.95,13.29,0.9,0.0
20140413:1510,11175600.0,127.15,21.77,13.09,0.88,0.0
20140413:1610,914400.0,19.87,10.35,12.15,1.04,0.0
20140413:1710,0.0,0.0,0.0,11.21,1.2,0.0
20140413:1810,0.0,0.0,0.0,10.28,1.37,0.0
20140413:1910,0.0,0.0,0.0,9.76,1.2,0.0
20140413:2010,0.0,0.0,0.0,9.24,1.03,0.0
20140413:2110,0.0,0.0,0.0,8.72,0.87,0.0
20140413:2210,0.0,0.0,0.0,8.13,0.84,0.0
20140413:2310,0.0,0.0,0.0,7.54,0.81,0.0
20140414:0010,0.0,0.0,0.0,6.94,0.79,0.0
20140414:0110,0.0,0.0,0.0,6.0,1.04,0.0
20140414:0210,0.0,0.0,0.0,5.05,1.29,0.0
20140414:0310,0.0,0.0,0.0,4.1,1.54,0.0
20140414:0410,0.0,0.0,0.0,5.45,1.32,0.0
20140414:0510,5122800.0,65.15,13.02,6.79,1.1,0.0
20140414:0610,27174000.0,280.08,24.43,8.14,0.88,0.0
20140414:0710,56749200.0,575.67,35.52,10.24,1.0,0.0
20140414:0810,73756800.0,766.29,45.71,12.34,1.12,0.0
20140414:0910,28431600.0,297.69,54.02,14.44,1.24,0.0
20140414:1010,75954000.0,802.87,58.72,14.77,1.36,0.0
20140414:1110,5958000.0,75.68,58.1,15.1,1.47,0.0
20140414:1210,21894000.0,233.66,52.44,15.44,1.59,0.0
20140414:1310,59380800.0,613.33,43.6,15.16,1.74,0.0
20140414:1410,50211600.0,515.84,33.15,14.89,1.89,0.0
20140414:1510,31080000.0,334.25,21.95,14.62,2.04,0.0
20140414:1610,7068000.0,106.59,10.52,13.12,2.04,0.0
20140414:1710,0.0,0.0,0.0,11.62,2.03,0.0
20140414:1810,0.0,0.0,0.0,10.12,2.03,0.0
20140414:1910,0.0,0.0,0.0,9.23,1.59,0.0
20140414:2010,0.0,0.0,0.0,8.34,1.14,0.0
20140414:2110,0.0,0.0,0.0,7.45,0.7,0.0
20140414:2210,0.0,0.0,0.0,7.17,0.66,0.0
20140414:2310,0.0,0.0,0.0,6.88,0.62,0.0
20140415:0010,0.0,0.0,0.0,6.59,0.58,0.0
20140415:0110,0.0,0.0,0.0,6.24,0.87,0.0
20140415:0210,0.0,0.0,0.0,5.89,1.16,0.0
20140415:0310,0.0,0.0,0.0,5.54,1.45,0.0
20140415:0410,0.0,0.0,0.0,6.68,1.25,0.0
20140415:0510,11956800.0,152.84,13.3,7.82,1.04,0.0
20140415:0610,38158800.0,394.2,24.71,8.96,0.84,0.0
20140415:0710,63045600.0,641.5,35.81,10.35,1.08,0.0
20140415:0810,82867200.0,863.33,46.03,11.74,1.31,0.0
20140415:0910,93600000.0,996.23,54.37,13.14,1.54,0.0
20140415:1010,80212800.0,838.04,59.08,13.66,2.01,0.0
20140415:1110,84756000.0,885.8,58.44,14.18,2.47,0.0
20140415:1210,28428000.0,295.76,52.72,14.7,2.94,0.0
20140415:1310,19728000.0,210.28,43.83,14.32,3.09,0.0
20140415:1410,22136400.0,232.97,33.34,13.95,3.25,0.0
20140415:1510,12679200.0,141.62,22.13,13.58,3.41,0.0
20140415:1610,7141200.0,101.17,10.7,12.26,2.97,0.0
20140415:1710,0.0,0.0,0.0,10.94,2.54,0.0
20140415:1810,0.0,0.0,0.0,9.63,2.11,0.0
20140415:1910,0.0,0.0,0.0,8.89,2.11,0.0
20140415:2010,0.0,0.0,0.0,8.16,2.11,0.0
20140415:2110,0.0,0.0,0.0,7.42,2.11,0.0
20140415:2210,0.0,0.0,0.0,7.56,1.94,0.0
20140415:2310,0.0,0.0,0.0,7.69,1.78,0.0
20140416:0010,0.0,0.0,0.0,7.82,1.61,0.0
20140416:0110,0.0,0.0,0.0,7.85,1.38,0.0
20140416:0210,0.0,0.0,0.0,7.88,1.14,0.0
20140416:0310,0.0,0.0,0.0,7.91,0.91,0.0
20140416:0410,0.0,0.0,0.0,8.35,1.19,0.0
20140416:0510,859200.0,18.92,13.57,8.78,1.47,0.0
20140416:0610,1963200.0,32.16,24.99,9.22,1.75,0.0
20140416:0710,3435600.0,48.24,36.1,9.71,1.55,0.0
20140416:0810,9565200.0,109.73,46.34,10.2,1.35,0.0
20140416:0910,7993200.0,94.6,54.71,10.69,1.14,0.0
20140416:1010,6186000.0,76.62,59.45,10.74,1.67,0.0
20140416:1110,28082400.0,288.2,58.77,10.79,2.19,0.0
20140416:1210,33333600.0,338.35,52.99,10.85,2.72,0.0
20140416:1310,15536400.0,166.49,44.05,9.8,2.71,0.0
20140416:1410,20287200.0,210.63,33.53,8.75,2.71,0.0
20140416:1510,4022400.0,53.92,22.31,7.71,2.7,0.0
20140416:1610,3433200.0,47.96,10.88,6.89,2.31,0.0
20140416:1710,0.0,0.0,0.0,6.07,1.92,0.0
20140416:1810,0.0,0.0,0.0,5.25,1.53,0.0
20140416:1910,0.0,0.0,0.0,5.0,1.62,0.0
20140416:2010,0.0,0.0,0.0,4.75,1.71,0.0
20140416:2110,0.0,0.0,0.0,4.5,1.81,0.0
20140416:2210,0.0,0.0,0.0,4.65,1.7,0.0
20140416:2310,0.0,0.0,0.0,4.79,1.6,0.0
20140417:0010,0.0,0.0,0.0,4.93,1.49,0.0
20140417:0110,0.0,0.0,0.0,3.99,1.46,0.0
20140417:0210,0.0,0.0,0.0,3.04,1.43,0.0
20140417:0310,0.0,0.0,0.0,2.09,1.41,0.0
20140417:0410,0.0,0.0,0.0,2.89,1.31,0.0
20140417:0510,12706800.0,157.23,13.84,3.69,1.2,0.0
20140417:0610,32574000.0,327.97,25.26,4.49,1.1,0.0
20140417:0710,58180800.0,578.28,36.38,5.64,0.9,0.0
20140417:0810,58887600.0,591.64,46.65,6.79,0.7,0.0
20140417:0910,65673600.0,671.5,55.05,7.94,0.5,0.0
20140417:1010,67732800.0,692.21,59.8,8.43,0.89,0.0
20140417:1110,75922800.0,779.19,59.1,8.92,1.28,0.0
20140417:1210,30219600.0,307.67,53.26,9.42,1.67,0.0
20140417:1310,12084000.0,133.38,44.27,9.26,2.08,0.0
20140417:1410,61161600.0,609.3,33.72,9.1,2.49,0.0
20140417:1510,24525600.0,255.57,22.49,8.95,2.9,0.0
20140417:1610,7432800.0,111.48,11.06,7.78,2.52,0.0
20140417:1710,0.0,0.0,0.0,6.62,2.14,0.0
20140417:1810,0.0,0.0,0.0,5.46,1.77,0.0
20140417:1910,0.0,0.0,0.0,4.72,1.93,0.0
20140417:2010,0.0,0.0,0.0,3.99,2.1,0.0
20140417:2110,0.0,0.0,0.0,3.25,2.26,0.0
20140417:2210,0.0,0.0,0.0,3.18,2.16,0.0
20140417:2310,0.0,0.0,0.0,3.1,2.05,0.0
20140418:0010,0.0,0.0,0.0,3.02,1.94,0.0
20140418:0110,0.0,0.0,0.0,2.68,1.92,0.0
20140418:0210,0.0,0.0,0.0,2.33,1.9,0.0
20140418:0310,0.0,0.0,0.0,1.98,1.88,0.0
20140418:0410,0.0,1.81,2.77,3.01,1.63,0.0
20140418:0510,663600.0,16.08,14.11,4.04,1.39,0.0
20140418:0610,5968800.0,72.84,25.53,5.08,1.14,0.0
20140418:0710,14736000.0,157.03,36.67,6.43,1.51,0.0
20140418:0810,27949200.0,283.17,46.96,7.78,1.88,0.0
20140418:0910,33216000.0,335.4,55.39,9.13,2.25,0.0
20140418:1010,33914400.0,342.43,60.16,9.19,2.23,0.0
20140418:1110,78752400.0,800.62,59.42,9.25,2.22,0.0
20140418:1210,80005200.0,812.6,53.52,9.31,2.21,0.0
20140418:1310,21594000.0,223.51,44.49,8.84,2.28,0.0
20140418:1410,30784800.0,309.96,33.91,8.37,2.34,0.0
20140418:1510,13693200.0,148.22,22.67,7.91,2.41,0.0
20140418:1610,3031200.0,43.52,11.23,7.15,1.84,0.0
20140418:1710,0.0,0.0,0.0,6.39,1.27,0.0
20140418:1810,0.0,0.0,0.0,5.64,0.7,0.0
20140418:1910,0.0,0.0,0.0,5.3,0.86,0.0
20140418:2010,0.0,0.0,0.0,4.96,1.01,0.0
20140418:2110,0.0,0.0,0.0,4.62,1.16,0.0
20140418:2210,0.0,0.0,0.0,4.88,1.32,0.0
20140418:2310,0.0,0.0,0.0,5.14,1.49,0.0
20140419:0010,0.0,0.0,0.0,5.4,1.66,0.0
20140419:0110,0.0,0.0,0.0,5.52,1.37,0.0
20140419:0210,0.0,0.0,0.0,5.63,1.08,0.0
20140419:0310,0.0,0.0,0.0,5.74,0.79,0.0
20140419:0410,0.0,1.81,3.04,6.15,0.8,0.0
20140419:0510,1096800.0,21.76,14.38,6.56,0.82,0.0
20140419:0610,3481200.0,48.24,25.8,6.97,0.84,0.0
20140419:0710,17035200.0,179.94,36.94,7.72,1.05,0.0
20140419:0810,23355600.0,240.8,47.26,8.48,1.26,0.0
20140419:0910,22738800.0,235.55,55.72,9.24,1.48,0.0
20140419:1010,39177600.0,394.55,60.51,9.68,2.29,0.0
20140419:1110,56288400.0,562.96,59.75,10.12,3.11,0.0
20140419:1210,35312400.0,355.43,53.79,10.57,3.93,0.0
20140419:1310,38110800.0,382.96,44.7,10.78,3.31,0.0
